,Runs_scored_batting,balls faced,4s_batting,6s_batting,strikerate,100s,50s,Num_matches_batted,Name,Born,Age,Batting_Style,Bowling_Style,Playing_Role,National_Team,player_img,career_start,career_latest,Overs,Maindens,runs_given_baller,wickets_baller,economy_baller,dot_balls_baller,4s_baller,6s_baller,wides_baller,NB_baller,5w_haul,balls_bowled,Num_matches_bowled,catches,stumps,batting_average,Playing_Role_New,boundary_perc,50_%,100_%,bowling_average,bowling_strikerate,Rank,Combined_Rank,Player_name,Player_link
70,30.0,46.0,2.0,0.0,67.12833333333333,0.0,0.0,6.0,Anrich Nortje,"November 16, 1993",29y 261d,Right hand Bat,Right arm Fast,Bowler,South Africa,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2019,2023,161.6,4.0,924.0,36.0,5.6415,526.0,101.0,16.0,15.0,2.0,0.0,976.0,20.0,3.0,0.0,5.0,Bowler,4.3478260869565215,0.0,0.0,25.666666666666668,27.11111111111111,4.0,0.4395415150686791,Anrich Nortje,/cricketers/anrich-nortje-481979
71,159.0,167.0,21.0,1.0,90.38461538461539,0.0,0.0,13.0,Keshav Maharaj,"February 07, 1990, Durban, Natal",33y 178d,Right hand Bat,Slow Left arm Orthodox,Bowler,South Africa,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2016,2023,199.0,5.0,939.0,25.0,4.852173913043478,565.0,49.0,20.0,9.0,2.0,0.0,1194.0,23.0,4.0,0.0,12.23076923076923,Bowler,13.17365269461078,0.0,0.0,37.56,47.76,5.0,0.32877705284124425,Keshav Maharaj,/cricketers/keshav-maharaj-267724
72,12.0,17.0,2.0,0.0,64.5825,0.0,0.0,4.0,Sisanda Magala,"January 07, 1991, Port Elizabeth, Cape Province",32y 209d,Right hand Bat,Right arm Fast medium,Bowler,South Africa,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2021,2023,53.0,4.0,335.0,14.0,6.306666666666666,157.0,29.0,6.0,15.0,4.0,1.0,318.0,6.0,2.0,0.0,3.0,Bowler,11.76470588235294,0.0,0.0,23.928571428571427,22.714285714285715,6.0,0.21696305936907667,Sisanda Magala,/cricketers/sisanda-magala-379776
73,2.0,8.0,0.0,0.0,23.333333333333332,0.0,0.0,3.0,Bjorn Fortuin,"October 21, 1994, Paarl",28y 287d,Right hand Bat,Slow Left arm Orthodox,Bowler,South Africa,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2019,2023,31.0,2.0,175.0,6.0,5.555,89.0,14.0,6.0,1.0,0.0,0.0,186.0,4.0,0.0,0.0,0.6666666666666666,Bowler,0.0,0.0,0.0,29.166666666666668,31.0,7.0,0.13715563095480054,Bjorn Fortuin,/cricketers/bjorn-fortuin-553249
74,1.0,3.0,0.0,0.0,33.33,0.0,0.0,1.0,Gerald Coetzee,"October 02, 2000",22y 306d,Right hand Bat,Right arm Fast,Bowler,South Africa,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2023,2023,20.0,0.0,110.0,5.0,5.5,61.0,9.0,2.0,5.0,0.0,0.0,120.0,2.0,0.0,0.0,1.0,Bowler,0.0,0.0,0.0,22.0,24.0,8.0,0.1349621212121212,Gerald Coetzee,/cricketers/gerald-coetzee-596010
75,66.0,75.0,4.0,1.0,80.49199999999999,0.0,0.0,5.0,Wayne Parnell,"July 30, 1989, Port Elizabeth, Cape Province",34y 5d,Left hand Bat,Left arm Medium fast,Bowler,South Africa,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2009,2023,51.7,3.0,272.0,5.0,4.93875,188.0,33.0,5.0,9.0,0.0,0.0,313.0,8.0,13.0,0.0,13.2,Bowler,6.666666666666667,0.0,0.0,54.4,62.6,9.0,0.1228259609315791,Wayne Parnell,/cricketers/wayne-parnell-265564
76,,,,,,,,,Duanne Olivier,"May 09, 1992, Groblersdal",31y 87d,Right hand Bat,Right arm Fast medium,Bowler,South Africa,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2017,2022,19.0,0.0,124.0,3.0,6.48,52.0,14.0,2.0,3.0,0.0,0.0,114.0,2.0,0.0,0.0,,Bowler,,,,41.333333333333336,38.0,10.0,0.09352040495503992,Duanne Olivier,/cricketers/duanne-olivier-486679
77,14.0,19.0,0.0,0.0,75.71000000000001,0.0,0.0,2.0,Lutho Sipamla,"May 12, 1998, Port Elizabeth",25y 84d,Right hand Bat,Right arm Fast medium,Bowler,South Africa,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2019,2022,30.2,1.0,172.0,2.0,5.885,96.0,18.0,2.0,6.0,1.0,0.0,182.0,4.0,1.0,0.0,7.0,Bowler,0.0,0.0,0.0,86.0,91.0,11.0,0.0788405921398749,Lutho Sipamla,/cricketers/lutho-sipamla-698143
78,,,,,,,,,Lizaad Williams,"October 01, 1993, Vredenburg",29y 307d,Left hand Bat,Right arm Medium fast,Bowler,South Africa,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2021,2023,8.0,0.0,62.0,1.0,7.75,19.0,7.0,0.0,5.0,1.0,0.0,48.0,1.0,0.0,0.0,,Bowler,,,,62.0,48.0,12.0,0.06101478494623656,Lizaad Williams,/cricketers/lizaad-williams-379887
79,604.0,724.0,54.0,21.0,83.97243243243243,0.0,2.0,37.0,Andile Phehlukwayo,"March 03, 1996, Durban",27y 154d,Left hand Bat,Right arm Medium fast,Bowling Allrounder,South Africa,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2016,2023,330.1,8.0,1913.0,63.0,6.114791666666666,955.0,173.0,22.0,104.0,4.0,0.0,1989.0,48.0,16.0,0.0,16.324324324324323,Bowling Allrounder,10.359116022099448,5.405405405405405,0.0,30.365079365079364,31.571428571428573,1.0,47.17133045282883,Andile Phehlukwayo,/cricketers/andile-phehlukwayo-540316
80,131.0,124.0,12.0,4.0,95.76428571428572,0.0,0.0,7.0,Marco Jansen,"May 01, 2000",23y 95d,Right hand Bat,Left arm Medium fast,Bowling Allrounder,South Africa,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2021,2023,78.2,4.0,457.0,10.0,5.8933333333333335,263.0,46.0,10.0,19.0,4.0,0.0,470.0,9.0,3.0,0.0,18.714285714285715,Bowling Allrounder,12.903225806451612,0.0,0.0,45.7,47.0,2.0,24.429998140457478,Marco Jansen,/cricketers/marco-jansen-696401
81,106.0,144.0,7.0,2.0,77.4925,0.0,0.0,8.0,Dwaine Pretorius,"March 29, 1989, Randfontein",34y 128d,Right hand Bat,Right arm Medium fast,Bowling Allrounder,South Africa,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2016,2022,96.2,5.0,486.0,18.0,5.469285714285713,305.0,41.0,10.0,4.0,0.0,0.0,578.0,14.0,11.0,0.0,13.25,Bowling Allrounder,6.25,0.0,0.0,27.0,32.111111111111114,3.0,20.24398326477239,Dwaine Pretorius,/cricketers/dwaine-pretorius-327830
82,79.0,96.0,11.0,0.0,82.53555555555556,0.0,0.0,9.0,Wiaan Mulder,"February 19, 1998, Gauteng",25y 166d,Right hand Bat,Right arm Medium,Bowling Allrounder,South Africa,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2017,2023,51.0,0.0,309.0,9.0,6.080909090909091,150.0,31.0,3.0,17.0,3.0,0.0,306.0,11.0,5.0,0.0,8.777777777777779,Bowling Allrounder,11.458333333333332,0.0,0.0,34.333333333333336,34.0,4.0,19.47471545106683,Wiaan Mulder,/cricketers/wiaan-mulder-698189
83,1492.0,1434.0,112.0,39.0,102.75704545454546,1.0,11.0,44.0,David Miller,"June 10, 1989, Pietermaritzburg, Natal",34y 55d,Left hand Bat,Right arm Offbreak,Middle order Batter,South Africa,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2010,2023,,,,,,,,,,,,,,69.0,0.0,33.90909090909091,Middle order Batter,10.529986052998606,25.0,2.272727272727273,,,1.0,269.46337320924306,David Miller,/cricketers/david-miller-321777
84,968.0,1068.0,85.0,14.0,80.78272727272727,3.0,3.0,22.0,Temba Bavuma,"May 17, 1990, Cape Town, Cape Province",33y 79d,Right hand Bat,Right arm Medium,Middle order Batter,South Africa,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2014,2023,6.1,0.0,22.0,0.0,3.56,24.0,3.0,0.0,0.0,0.0,0.0,37.0,1.0,22.0,0.0,44.0,Middle order Batter,9.269662921348315,13.636363636363635,13.636363636363635,2000.0,2000.0,2.0,182.75727970619266,Temba Bavuma,/cricketers/temba-bavuma-372116
85,56.0,79.0,5.0,1.0,70.88,0.0,1.0,1.0,Zubayr Hamza,"June 19, 1995, Cape Town, Cape Province",28y 46d,Right hand Bat,Legbreak,Batter,South Africa,https://wassets.hscicdn.com/static/images/lazyimage-noaspect.svg,2019,2022,,,,,,,,,,,,,,0.0,0.0,56.0,Middle order Batter,7.59493670886076,100.0,0.0,,,3.0,62.834186481048,Zubayr Hamza,/cricketers/zubayr-hamza-550187
86,146.0,231.0,8.0,3.0,61.58166666666667,0.0,1.0,6.0,Khaya Zondo,"March 07, 1990, Westville, Durban",33y 150d,Right hand Bat,Right arm Offbreak,Batter,South Africa,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2015,2023,,,,,,,,,,,,,,1.0,0.0,24.333333333333332,Middle order Batter,4.761904761904762,16.666666666666664,0.0,,,4.0,42.398830553841044,Khaya Zondo,/cricketers/khaya-zondo-318842
87,1731.0,1921.0,125.0,30.0,84.33736842105263,4.0,11.0,38.0,Rassie van der Dussen,"February 07, 1989, Pretoria, Transvaal",34y 178d,Right hand Bat,Legbreak,Top order Batter,South Africa,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2018,2023,1.0,0.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,19.0,0.0,45.55263157894737,Top order Batter,8.068714211348256,28.947368421052634,10.526315789473683,3.0,6.0,1.0,232.8555155554081,Rassie van der Dussen,/cricketers/rassie-van-der-dussen-337790
88,1345.0,1430.0,142.0,31.0,78.62113636363637,1.0,5.0,44.0,Aiden Markram,"October 04, 1994, Centurion",28y 304d,Right hand Bat,Right arm Offbreak,Opening Batter,South Africa,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2017,2023,101.0,0.0,563.0,14.0,6.2035,272.0,37.0,13.0,12.0,1.0,0.0,606.0,20.0,20.0,0.0,30.568181818181817,Top order Batter,12.097902097902098,11.363636363636363,2.272727272727273,40.214285714285715,43.285714285714285,2.0,187.08997922684563,Aiden Markram,/cricketers/aiden-markram-600498
89,947.0,1132.0,95.0,16.0,66.15714285714286,3.0,4.0,21.0,Janneman Malan,"April 18, 1996, Nelspruit ",27y 108d,Right hand Bat,Legbreak,Top order Batter,South Africa,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2019,2022,,,,,,,,,,,,,,11.0,0.0,45.095238095238095,Top order Batter,9.80565371024735,19.047619047619047,14.285714285714285,,,3.0,142.46227631215712,Janneman Malan,/cricketers/janneman-malan-605680
90,659.0,860.0,67.0,6.0,57.72615384615385,1.0,5.0,26.0,Reeza Hendricks,"August 14, 1989, Kimberley, Cape Province",33y 355d,Right hand Bat,Right arm Offbreak,Opening Batter,South Africa,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2014,2023,7.0,0.0,47.0,1.0,7.109999999999999,13.0,4.0,1.0,0.0,0.0,0.0,42.0,3.0,16.0,0.0,25.346153846153847,Top order Batter,8.488372093023255,19.230769230769234,3.8461538461538463,47.0,42.0,4.0,103.78523511970513,Reeza Hendricks,/cricketers/reeza-hendricks-269280
91,48.0,48.0,7.0,0.0,99.64500000000001,0.0,0.0,2.0,Tony de Zorzi,"August 28, 1997",25y 341d,Left hand Bat,Right arm Offbreak,Top order Batter,South Africa,https://wassets.hscicdn.com/static/images/lazyimage-noaspect.svg,2023,2023,,,,,,,,,,,,,,0.0,0.0,24.0,Top order Batter,14.583333333333334,0.0,0.0,,,5.0,60.79185231210795,Tony de Zorzi,/cricketers/tony-de-zorzi-697183
92,6.0,17.0,1.0,0.0,38.57,0.0,0.0,2.0,Dean Elgar,"June 11, 1987, Welkom, Orange Free State",36y 54d,Left hand Bat,Slow Left arm Orthodox,Opening Batter,South Africa,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2012,2023,,,,,,,,,,,,,,4.0,0.0,3.0,Top order Batter,5.88235294117647,0.0,0.0,,,6.0,20.88924870716031,Dean Elgar,/cricketers/dean-elgar-230852
93,2040.0,2073.0,243.0,38.0,88.5665306122449,4.0,13.0,49.0,Quinton de Kock,"December 17, 1992, Johannesburg, Gauteng",30y 230d,Left hand Bat,,Wicketkeeper Batter,South Africa,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2012,2023,,,,,,,,,,,,,,183.0,14.0,41.63265306122449,Wicketkeeper Batter,13.555233960443802,26.53061224489796,8.16326530612245,,,1.0,218.58769455287825,Quinton de Kock,/cricketers/quinton-de-kock-379143
94,1080.0,1032.0,101.0,25.0,90.82757575757576,2.0,5.0,33.0,Heinrich Klaasen,"July 30, 1991, Pretoria, Transvaal",32y 5d,Right hand Bat,Right arm Offbreak,Wicketkeeper Batter,South Africa,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2018,2023,5.0,0.0,33.0,0.0,6.665,8.0,3.0,0.0,0.0,0.0,0.0,30.0,2.0,34.0,5.0,32.72727272727273,Wicketkeeper Batter,12.209302325581394,15.151515151515152,6.0606060606060606,2000.0,2000.0,2.0,122.53260565888145,Heinrich Klaasen,/cricketers/heinrich-klaasen-436757
95,371.0,439.0,25.0,10.0,78.362,0.0,4.0,10.0,Kyle Verreynne,"May 12, 1997",26y 84d,Right hand Bat,Right arm Offbreak,Wicketkeeper Batter,South Africa,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2020,2023,,,,,,,,,,,,,,9.0,0.0,37.1,Wicketkeeper Batter,7.972665148063782,40.0,0.0,,,3.0,66.32920340670422,Kyle Verreynne,/cricketers/kyle-verreynne-595004
96,17.0,26.0,0.0,1.0,58.75,0.0,0.0,2.0,Ryan Rickelton,"July 11, 1996, Johannesburg, Transvaal, South Africa",27y 24d,Left hand Bat,,Wicketkeeper Batter,South Africa,https://wassets.hscicdn.com/static/images/lazyimage-noaspect.svg,2022,2023,,,,,,,,,,,,,,2.0,2.0,8.5,Wicketkeeper Batter,3.8461538461538463,0.0,0.0,,,4.0,7.132646959953719,Ryan Rickelton,/cricketers/ryan-rickelton-605661
97,6.0,10.0,0.0,0.0,60.0,0.0,0.0,1.0,Tristan Stubbs,"August 14, 2000",22y 355d,Right hand Bat,Right arm Offbreak,Wicketkeeper Batter,South Africa,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2022,2023,,,,,,,,,,,,,,0.0,0.0,6.0,Wicketkeeper Batter,0.0,0.0,0.0,,,5.0,4.824518987924085,Tristan Stubbs,/cricketers/tristan-stubbs-595978
98,1314.0,1609.0,127.0,13.0,79.28403846153847,0.0,7.0,52.0,Dhananjaya de Silva,"September 06, 1991, Colombo",31y 332d,Right hand Bat,Right arm Offbreak,Batting Allrounder,Sri Lanka,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2015,2023,278.2,1.0,1400.0,37.0,5.2202,772.0,86.0,27.0,16.0,2.0,0.0,1670.0,50.0,35.0,0.0,25.26923076923077,Batting Allrounder,8.70105655686762,13.461538461538462,0.0,37.83783783783784,45.13513513513514,1.0,108.55342144610243,Dhananjaya de Silva,/cricketers/dhananjaya-de-silva-465793
99,1093.0,1184.0,91.0,19.0,81.27199999999999,1.0,8.0,30.0,Charith Asalanka,"June 29, 1997, Elpitiya",26y 36d,Left hand Bat,Right arm Offbreak,Batting Allrounder,Sri Lanka,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2021,2023,14.0,0.0,82.0,1.0,5.831666666666667,36.0,7.0,1.0,2.0,0.0,0.0,84.0,6.0,9.0,0.0,36.43333333333333,Batting Allrounder,9.29054054054054,26.666666666666668,3.3333333333333335,82.0,84.0,2.0,92.4356141587298,Charith Asalanka,/cricketers/charith-asalanka-784367
100,800.0,1025.0,68.0,9.0,66.26307692307692,1.0,5.0,26.0,Angelo Mathews,"June 02, 1987, Colombo",36y 63d,Right hand Bat,Right arm Medium,Batting Allrounder,Sri Lanka,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2008,2023,20.0,0.0,102.0,6.0,4.640000000000001,61.0,9.0,2.0,1.0,0.0,0.0,120.0,4.0,53.0,0.0,30.76923076923077,Batting Allrounder,7.512195121951219,19.230769230769234,3.8461538461538463,17.0,20.0,3.0,70.27583046097523,Angelo Mathews,/cricketers/angelo-mathews-49764
101,685.0,776.0,79.0,7.0,83.7725,1.0,4.0,16.0,Danushka Gunathilaka,"March 17, 1991, Panadura",32y 140d,Left hand Bat,Right arm Offbreak,Batting Allrounder,Sri Lanka,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2015,2022,22.0,1.0,107.0,2.0,5.4775,65.0,3.0,5.0,1.0,0.0,0.0,132.0,8.0,14.0,0.0,42.8125,Batting Allrounder,11.082474226804123,25.0,6.25,53.5,66.0,4.0,68.9787658843443,Danushka Gunathilaka,/cricketers/danushka-gunathilaka-345821
102,120.0,194.0,7.0,3.0,57.735,0.0,0.0,18.0,Dushmantha Chameera,"January 11, 1992, Ragama",31y 205d,Right hand Bat,Right arm Fast,Bowler,Sri Lanka,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2015,2023,204.6,9.0,1054.0,39.0,5.031153846153846,711.0,115.0,8.0,32.0,6.0,1.0,1230.0,26.0,7.0,0.0,6.666666666666667,Bowler,5.154639175257731,0.0,0.0,27.025641025641026,31.53846153846154,1.0,0.47383613295440435,Dushmantha Chameera,/cricketers/dushmantha-chameera-552152
103,88.0,171.0,3.0,0.0,45.10181818181818,0.0,0.0,11.0,Maheesh Theekshana,"August 01, 2000, Colombo",23y 3d,Right hand Bat,Right arm Offbreak,Bowler,Sri Lanka,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2021,2023,183.6,8.0,799.0,36.0,4.38909090909091,639.0,61.0,8.0,15.0,5.0,0.0,1104.0,22.0,4.0,0.0,8.0,Bowler,1.7543859649122806,0.0,0.0,22.194444444444443,30.666666666666668,2.0,0.4563282390649058,Maheesh Theekshana,/cricketers/maheesh-theekshana-1138316
104,17.0,36.0,1.0,1.0,48.92857142857143,0.0,0.0,14.0,Nuwan Pradeep,"October 19, 1986, Negombo",36y 289d,Right hand Bat,Right arm Fast medium,Bowler,Sri Lanka,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2011,2022,186.9,10.0,1123.0,34.0,6.117272727272728,589.0,132.0,14.0,25.0,6.0,0.0,1125.0,22.0,7.0,0.0,1.2142857142857142,Bowler,5.555555555555555,0.0,0.0,33.029411764705884,33.088235294117645,3.0,0.40991847825679406,Nuwan Pradeep,/cricketers/nuwan-pradeep-324358
105,63.0,124.0,8.0,0.0,42.850769230769224,0.0,0.0,13.0,Kasun Rajitha,"June 01, 1993, Matara",30y 64d,Right hand Bat,Right arm Medium fast,Bowler,Sri Lanka,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2016,2023,176.9,4.0,1050.0,31.0,5.7558333333333325,609.0,135.0,15.0,47.0,3.0,0.0,1065.0,24.0,2.0,0.0,4.846153846153846,Bowler,6.451612903225806,0.0,0.0,33.87096774193548,34.354838709677416,4.0,0.3823885081251468,Kasun Rajitha,/cricketers/kasun-rajitha-499594
106,45.0,96.0,5.0,1.0,42.759166666666665,0.0,0.0,12.0,Lahiru Kumara,"February 13, 1997, Kandy",26y 172d,Left hand Bat,Right arm Fast,Bowler,Sri Lanka,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2016,2023,146.5,4.0,885.0,30.0,6.080454545454546,479.0,108.0,11.0,28.0,0.0,0.0,885.0,22.0,6.0,0.0,3.75,Bowler,6.25,0.0,0.0,29.5,29.5,5.0,0.37272824719383,Lahiru Kumara,/cricketers/lahiru-kumara-784375
107,18.0,46.0,0.0,0.0,47.477999999999994,0.0,0.0,5.0,Jeffrey Vandersay,"February 05, 1990, Wattala",33y 180d,Right hand Bat,Legbreak,Bowler,Sri Lanka,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2015,2023,67.7,3.0,372.0,15.0,5.544444444444444,196.0,32.0,5.0,6.0,0.0,0.0,409.0,9.0,4.0,0.0,3.6,Bowler,0.0,0.0,0.0,24.8,27.266666666666666,6.0,0.23101885607321593,Jeffrey Vandersay,/cricketers/jeffrey-vandersay-370040
108,91.0,120.0,8.0,2.0,85.60000000000001,0.0,0.0,11.0,Suranga Lakmal,"March 10, 1987, Matara",36y 147d,Right hand Bat,Right arm Fast medium,Bowler,Sri Lanka,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2009,2022,115.3,5.0,665.0,15.0,5.863125,388.0,76.0,12.0,15.0,2.0,0.0,693.0,16.0,20.0,0.0,8.272727272727273,Bowler,8.333333333333332,0.0,0.0,44.333333333333336,46.2,7.0,0.2165033203994374,Suranga Lakmal,/cricketers/suranga-lakmal-49619
109,5.0,7.0,1.0,0.0,73.33333333333333,0.0,0.0,3.0,Dilshan Madushanka,"September 18, 2000, Hambantota",22y 320d,Right hand Bat,Left arm Fast medium,Bowler,Sri Lanka,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2022,2023,44.0,1.0,221.0,10.0,4.9383333333333335,161.0,22.0,3.0,13.0,3.0,0.0,264.0,6.0,3.0,0.0,1.6666666666666667,Bowler,14.285714285714285,0.0,0.0,22.1,26.4,8.0,0.19012843986663247,Dilshan Madushanka,/cricketers/dilshan-madushanka-793007
110,109.0,141.0,9.0,3.0,82.3157142857143,0.0,0.0,7.0,Dunith Wellalage,"January 09, 2003, Colombo",20y 207d,Left hand Bat,Slow Left arm Orthodox,Bowler,Sri Lanka,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2022,2023,51.0,0.0,303.0,9.0,5.99625,136.0,26.0,5.0,4.0,0.0,0.0,306.0,8.0,3.0,0.0,15.571428571428571,Bowler,8.51063829787234,0.0,0.0,33.666666666666664,34.0,9.0,0.16045351765062832,Dunith Wellalage,/cricketers/dunith-wellalage-1152427
111,15.0,52.0,2.0,0.0,28.84,0.0,0.0,1.0,Pramod Madushan,"December 14, 1993, Hambantota",29y 233d,Right hand Bat,Right arm Medium fast,Bowler,Sri Lanka,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2022,2023,3.0,0.0,13.0,1.0,4.33,12.0,2.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,15.0,Bowler,3.8461538461538463,0.0,0.0,13.0,18.0,10.0,0.12701910740016975,Pramod Madushan,/cricketers/pramod-madushan-826689
112,7.0,12.0,1.0,0.0,69.04666666666667,0.0,0.0,3.0,Praveen Jayawickrama,"September 30, 1998, Moratuwa",24y 308d,Right hand Bat,Slow Left arm Orthodox,Bowler,Sri Lanka,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2021,2022,33.0,0.0,177.0,5.0,5.57,87.0,14.0,2.0,3.0,0.0,0.0,198.0,5.0,0.0,0.0,2.3333333333333335,Bowler,8.333333333333332,0.0,0.0,35.4,39.6,11.0,0.12260247393756203,Praveen Jayawickrama,/cricketers/praveen-jayawickrama-1028665
113,5.0,13.0,1.0,0.0,43.18,0.0,0.0,2.0,Matheesha Pathirana,"December 18, 2002, Kandy",20y 229d,Right hand Bat,Right arm Fast,Bowler,Sri Lanka,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2022,2023,24.5,1.0,161.0,4.0,6.225,86.0,11.0,3.0,23.0,0.0,0.0,149.0,4.0,0.0,0.0,2.5,Bowler,7.6923076923076925,0.0,0.0,40.25,37.25,12.0,0.10583585749894403,Matheesha Pathirana,/cricketers/matheesha-pathirana-1194795
114,19.0,22.0,3.0,0.0,70.95,0.0,0.0,2.0,Binura Fernando,"July 12, 1995, Colombo",28y 23d,Right hand Bat,Left arm Medium fast,Bowler,Sri Lanka,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2015,2022,24.8,0.0,136.0,2.0,5.343333333333334,78.0,12.0,1.0,6.0,1.0,0.0,152.0,3.0,1.0,0.0,9.5,Bowler,13.636363636363635,0.0,0.0,68.0,76.0,13.0,0.08590479055331625,Binura Fernando,/cricketers/binura-fernando-629080
115,3.0,17.0,0.0,0.0,21.21,0.0,0.0,2.0,Vishwa Fernando,"September 18, 1991, Colombo",31y 320d,Right hand Bat,Left arm Medium fast,Bowler,Sri Lanka,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2016,2023,10.0,0.0,90.0,2.0,9.0,26.0,16.0,0.0,2.0,0.0,0.0,60.0,2.0,0.0,0.0,1.5,Bowler,0.0,0.0,0.0,45.0,30.0,14.0,0.07144444444444445,Vishwa Fernando,/cricketers/vishwa-fernando-465783
116,1.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,Asitha Fernando,"July 31, 1997, Katuneriya",26y 4d,Right hand Bat,Right arm Medium fast,Bowler,Sri Lanka,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2017,2023,28.0,1.0,180.0,1.0,6.516666666666667,79.0,19.0,3.0,2.0,1.0,0.0,168.0,3.0,0.0,0.0,1.0,Bowler,0.0,0.0,0.0,180.0,168.0,15.0,0.05996834530913815,Asitha Fernando,/cricketers/asitha-fernando-786925
117,11.0,13.0,1.0,0.0,50.0,0.0,0.0,2.0,Prabath Jayasuriya,"November 05, 1991, Matale",31y 272d,Right hand Bat,Slow Left arm Orthodox,Bowler,Sri Lanka,https://wassets.hscicdn.com/static/images/lazyimage-noaspect.svg,2018,2023,16.0,0.0,95.0,0.0,6.15,42.0,7.0,2.0,0.0,0.0,0.0,96.0,2.0,0.0,0.0,5.5,Bowler,7.6923076923076925,0.0,0.0,2000.0,2000.0,16.0,0.04912548780487804,Prabath Jayasuriya,/cricketers/prabath-jayasuriya-422871
118,,,,,,,,,Chamika Gunasekara,"November 25, 1999, Colombo",23y 252d,Right hand Bat,Right arm Medium fast,Bowler,Sri Lanka,,2022,2022,1.0,0.0,8.0,0.0,8.0,4.0,1.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,,Bowler,,,,2000.0,2000.0,17.0,0.037845,Chamika Gunasekara,/cricketers/chamika-gunasekara-1210293
119,983.0,1057.0,80.0,32.0,77.95422222222223,2.0,3.0,45.0,Dasun Shanaka,"September 09, 1991, Negombo",31y 329d,Right hand Bat,Right arm Medium,Bowling Allrounder,Sri Lanka,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2015,2023,115.6,3.0,659.0,17.0,6.0200000000000005,325.0,66.0,4.0,20.0,2.0,0.0,696.0,31.0,15.0,0.0,21.844444444444445,Bowling Allrounder,10.596026490066226,6.666666666666667,4.444444444444445,38.76470588235294,40.94117647058823,1.0,59.07685351335599,Dasun Shanaka,/cricketers/dasun-shanaka-437316
120,760.0,664.0,69.0,26.0,108.43638888888889,0.0,4.0,36.0,Wanindu Hasaranga,"July 29, 1997, Galle",26y 6d,Right hand Bat,Legbreak,Bowling Allrounder,Sri Lanka,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2017,2023,346.4,17.0,1701.0,58.0,4.889,1076.0,116.0,40.0,6.0,3.0,3.0,2080.0,40.0,15.0,0.0,21.11111111111111,Bowling Allrounder,14.307228915662652,11.11111111111111,0.0,29.32758620689655,35.86206896551724,2.0,57.331263566331266,Wanindu Hasaranga,/cricketers/wanindu-hasaranga-784379
