,Runs_scored_batting,balls faced,4s_batting,6s_batting,strikerate,Num_matches_batted,Name,Born,Age,Batting_Style,Bowling_Style,Playing_Role,National_Team,player_img,career_start,career_latest,Overs,Maindens,runs_given_baller,wickets_baller,economy_baller,dot_balls_baller,4s_baller,6s_baller,wides_baller,NB_baller,Num_matches_bowled,catches,stumps,batting_average,Playing_Role_New,Rank,Combined_Rank,Is_Captain
339,802.0,1012.0,70.0,15.0,78.79369565217392,46.0,Mehidy Hasan Miraz,"October 25, 1997, Khulna",25y 283d,Right hand Bat,Right arm Offbreak,Bowling Allrounder,Bangladesh,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/%E0%A6%AE%E0%A7%87%E0%A6%B9%E0%A7%87%E0%A6%A6%E0%A7%80_%E0%A6%B9%E0%A6%BE%E0%A6%B8%E0%A6%BE%E0%A6%A8_%E0%A6%AE%E0%A6%BF%E0%A6%B0%E0%A6%BE%E0%A6%9C_%28cropped%29.jpg/220px-%E0%A6%AE%E0%A7%87%E0%A6%B9%E0%A7%87%E0%A6%A6%E0%A7%80_%E0%A6%B9%E0%A6%BE%E0%A6%B8%E0%A6%BE%E0%A6%A8_%E0%A6%AE%E0%A6%BF%E0%A6%B0%E0%A6%BE%E0%A6%9C_%28cropped%29.jpg,2016,2023,566.9,27.0,2652.0,82.0,4.770294117647059,1791.0,174.0,64.0,26.0,2.0,68.0,33.0,0.0,17.434782608695652,Bowling Allrounder,1.0,51.76699135340462,
340,346.0,411.0,28.0,5.0,103.24722222222222,18.0,Mohammad Saifuddin,"November 01, 1996, Feni, Chittagong",26y 276d,Left hand Bat,Right arm Medium fast,Bowling Allrounder,Bangladesh,,2017,2022,208.5,7.0,1233.0,41.0,5.927777777777778,597.0,116.0,16.0,41.0,2.0,27.0,4.0,0.0,19.22222222222222,Bowling Allrounder,2.0,47.15235056753097,
341,546.0,624.0,50.0,8.0,81.33083333333333,24.0,Afif Hossain,"September 22, 1999, Khulna",23y 316d,Left hand Bat,Right arm Offbreak,Bowling Allrounder,Bangladesh,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Afif_Hossain.jpg/220px-Afif_Hossain.jpg,2018,2023,13.4,1.0,68.0,3.0,6.375,43.0,5.0,2.0,0.0,0.0,8.0,11.0,0.0,22.75,Bowling Allrounder,3.0,29.880622549019606,
342,24.0,33.0,1.0,2.0,82.5,3.0,Mahedi Hasan,"December 12, 1994, Khulna",28y 235d,Right hand Bat,Right arm Offbreak,Bowling Allrounder,Bangladesh,,2018,2022,23.0,1.0,105.0,2.0,4.533333333333334,70.0,9.0,0.0,1.0,0.0,3.0,0.0,0.0,8.0,Bowling Allrounder,4.0,26.994117647058825,
343,5.0,22.0,0.0,0.0,16.023333333333333,3.0,Nasir Hossain,"November 30, 1991",31y 247d,Right hand Bat,Right arm Offbreak,Bowling Allrounder,Bangladesh,,2011,2018,12.0,0.0,54.0,1.0,4.776666666666666,42.0,4.0,2.0,0.0,0.0,3.0,34.0,0.0,1.6666666666666667,Bowling Allrounder,5.0,5.4822035357059775,
344,0.0,9.0,0.0,0.0,0.0,2.0,Fazle Mahmud,"December 30, 1987, Barisal",35y 217d,Left hand Bat,Slow Left arm Orthodox,Bowling Allrounder,Bangladesh,,2018,2018,3.0,0.0,16.0,0.0,5.33,9.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,Bowling Allrounder,6.0,0.0375234521575985,
345,,,,,,,Ariful Haque,"November 18, 1992, Rangpur",30y 259d,Right hand Bat,Right arm Medium fast,Bowling Allrounder,Bangladesh,,2018,2018,3.0,0.0,17.0,0.0,5.66,8.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,,Bowling Allrounder,,,
346,801.0,815.0,81.0,24.0,82.99962962962964,27.0,Soumya Sarkar,"February 25, 1993, Satkhira",30y 160d,Left hand Bat,Right arm Medium fast,Middle order Batter,Bangladesh,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Soumya_Sarkar_%281%29_%28cropped%29.jpg/220px-Soumya_Sarkar_%281%29_%28cropped%29.jpg,2014,2022,53.4,0.0,319.0,11.0,7.0164285714285715,131.0,26.0,3.0,4.0,0.0,14.0,34.0,0.0,29.666666666666668,Middle order Batter,1.0,315.6332222222222,
347,346.0,447.0,26.0,7.0,84.536,20.0,Mosaddek Hossain,"December 10, 1995, Mymensingh",27y 237d,Right hand Bat,Right arm Offbreak,Middle order Batter,Bangladesh,,2016,2022,116.6,1.0,604.0,7.0,5.517916666666667,343.0,41.0,13.0,11.0,0.0,24.0,18.0,0.0,17.3,Middle order Batter,2.0,152.5158,
348,348.0,402.0,44.0,3.0,71.94888888888889,18.0,Sabbir Rahman,"November 22, 1991, Rajsahi",31y 255d,Right hand Bat,Legbreak,Middle order Batter,Bangladesh,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/Sabbir_Rahman_2016_%28cropped%29.jpg/220px-Sabbir_Rahman_2016_%28cropped%29.jpg,2014,2022,15.4,0.0,101.0,0.0,6.5875,35.0,10.0,2.0,0.0,0.0,4.0,37.0,0.0,19.333333333333332,Middle order Batter,3.0,150.15133333333333,
349,95.0,107.0,7.0,4.0,67.70666666666666,6.0,Yasir Ali,"June 03, 1996, Chittagong",27y 62d,Right hand Bat,Right arm Offbreak,Middle order Batter,Bangladesh,,2019,2023,1.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,15.833333333333334,Middle order Batter,4.0,59.10366666666666,
350,14.0,21.0,1.0,0.0,88.97,2.0,Mominul Haque,"September 29, 1991, Cox's Bazar",31y 309d,Left hand Bat,Slow Left arm Orthodox,Middle order Batter,Bangladesh,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/Mominul_Haque_%282%29_%28cropped%29.jpg/220px-Mominul_Haque_%282%29_%28cropped%29.jpg,2012,2023,3.0,0.0,15.0,0.0,5.0,7.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,7.0,Middle order Batter,5.0,34.041,
351,2524.0,3195.0,267.0,30.0,71.78166666666667,66.0,Tamim Iqbal,"March 20, 1989, Chittagong",34y 137d,Left hand Bat,,Opening Batter,Bangladesh,https://upload.wikimedia.org/wikipedia/commons/thumb/5/52/Tamim_Iqbal.jpg/220px-Tamim_Iqbal.jpg,2007,2023,,,,,,,,,,,,68.0,0.0,38.24242424242424,Top order Batter,1.0,795.7084318181818,Yes
352,688.0,882.0,56.0,16.0,69.3851724137931,29.0,Mohammad Mithun,"March 02, 1991",32y 155d,Right hand Bat,,Top order Batter,Bangladesh,,2014,2021,2.0,0.0,12.0,0.0,6.0,6.0,1.0,0.0,1.0,0.0,1.0,7.0,0.0,23.724137931034484,Top order Batter,2.0,238.98825862068966,
353,566.0,760.0,64.0,5.0,55.1376,25.0,Najmul Hossain Shanto,"August 25, 1998, Rajshahi",24y 344d,Left hand Bat,Right arm Offbreak,Top order Batter,Bangladesh,,2017,2023,6.8,0.0,40.0,1.0,5.7325,18.0,2.0,1.0,0.0,0.0,4.0,8.0,0.0,22.64,Top order Batter,3.0,197.02215999999999,
354,436.0,482.0,38.0,8.0,84.26875,8.0,Imrul Kayes,"February 02, 1987, Meherpur, Khulna",36y 183d,Left hand Bat,Slow Left arm Orthodox,Opening Batter,Bangladesh,,2008,2019,,,,,,,,,,,,21.0,0.0,54.5,Top order Batter,4.0,179.36906249999998,
355,289.0,312.0,22.0,5.0,90.07857142857142,7.0,Towhid Hridoy,"December 04, 2000, Bogra",22y 243d,Right hand Bat,Right arm Offbreak,Top order Batter,Bangladesh,,2023,2023,,,,,,,,,,,,0.0,0.0,41.285714285714285,Top order Batter,5.0,132.6775,
356,10.0,31.0,0.0,0.0,30.95,3.0,Mohammad Naim,"August 22, 1999, Dhaka South",23y 347d,Left hand Bat,,Opening Batter,Bangladesh,,2019,2023,,,,,,,,,,,,4.0,0.0,3.3333333333333335,Top order Batter,6.0,14.999166666666666,
357,4.0,14.0,1.0,0.0,28.57,1.0,Rony Talukdar,"October 10, 1990, Narayangonj",32y 298d,Right hand Bat,Right arm Slow medium,Batter,Bangladesh,,2015,2023,,,,,,,,,,,,1.0,0.0,4.0,Top order Batter,7.0,12.599499999999999,
358,2581.0,3098.0,194.0,31.0,79.52132352941176,68.0,Mushfiqur Rahim,"May 09, 1987, Bogra",36y 87d,Right hand Bat,,Wicketkeeper Batter,Bangladesh,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/Mushfiqur_Rahim_2018_%28cropped%29.jpg/220px-Mushfiqur_Rahim_2018_%28cropped%29.jpg,2005,2023,,,,,,,,,,,,217.0,54.0,37.955882352941174,Wicketkeeper Batter,1.0,95.0410294117647,
359,1978.0,2227.0,214.0,33.0,65.65627118644068,59.0,Litton Das,"October 13, 1994, Dinajpur",28y 295d,Right hand Bat,Right arm Offbreak,Wicketkeeper Batter,Bangladesh,https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/Liton_Das_%283%29_%28cropped%29.jpg/220px-Liton_Das_%283%29_%28cropped%29.jpg,2015,2023,,,,,,,,,,,,47.0,3.0,33.52542372881356,Wicketkeeper Batter,2.0,35.6888813559322,
360,97.0,104.0,11.0,1.0,91.21999999999998,3.0,Nurul Hasan,"November 21, 1993, Khulna",29y 256d,Right hand Bat,,Wicketkeeper Batter,Bangladesh,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Saiyid_Nurul_Hasan_16.jpg/220px-Saiyid_Nurul_Hasan_16.jpg,2016,2022,,,,,,,,,,,,4.0,3.0,32.333333333333336,Wicketkeeper Batter,3.0,29.693999999999996,
361,304.0,334.0,31.0,11.0,84.30428571428571,14.0,Anamul Haque,"December 16, 1992, Kushtia, Khulna",30y 231d,Right hand Bat,,Wicketkeeper Batter,Bangladesh,,2012,2022,,,,,,,,,,,,12.0,0.0,21.714285714285715,Wicketkeeper Batter,4.0,26.375142857142855,
362,2146.0,3005.0,199.0,23.0,61.77525423728813,59.0,Rahmat Shah,"July 06, 1993, Paktia",30y 29d,Right hand Bat,Legbreak Googly,Batting Allrounder,Afghanistan,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Rahmat_Shah.jpg/220px-Rahmat_Shah.jpg,2013,2023,32.0,1.0,194.0,4.0,6.956153846153847,99.0,19.0,6.0,4.0,1.0,13.0,24.0,0.0,36.3728813559322,Batting Allrounder,1.0,461.98467796610174,
363,706.0,985.0,66.0,8.0,70.10722222222222,36.0,Gulbadin Naib,"June 04, 1991, Logar, Afghanistan",32y 61d,Right hand Bat,Right arm Medium fast,Batting Allrounder,Afghanistan,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Gulbadin_Naib.jpg/220px-Gulbadin_Naib.jpg,2011,2023,270.3,4.0,1535.0,41.0,5.72390243902439,789.0,128.0,28.0,42.0,9.0,41.0,22.0,0.0,19.61111111111111,Batting Allrounder,2.0,181.3651111111111,
364,1.0,3.0,0.0,0.0,33.33,1.0,Shahidullah,"February 06, 1999, Khost",24y 179d,Left hand Bat,Slow Left arm Orthodox,Batting Allrounder,Afghanistan,,2021,2022,3.0,0.0,16.0,0.0,5.33,8.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Batting Allrounder,3.0,13.732,
365,109.0,163.0,12.0,2.0,56.32448275862069,29.0,Mujeeb Ur Rahman,"March 28, 2001, Khost",22y 129d,Right hand Bat,Right arm Offbreak,Bowler,Afghanistan,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Mujeeb_Ur_Rahman_celebrating.jpg/220px-Mujeeb_Ur_Rahman_celebrating.jpg,2017,2023,498.5,31.0,2039.0,79.0,4.235964912280702,1819.0,150.0,32.0,72.0,1.0,57.0,10.0,0.0,3.7586206896551726,Bowler,1.0,47.49442948850694,
366,7.0,29.0,1.0,0.0,15.032857142857143,7.0,Fazalhaq Farooqi,"September 22, 2000, Baghlan",22y 316d,Right hand Bat,Left arm Fast medium,Bowler,Afghanistan,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/Fazalhaq_Farooqi.jpg/220px-Fazalhaq_Farooqi.jpg,2021,2023,118.9,8.0,610.0,27.0,5.115,450.0,74.0,7.0,33.0,1.0,16.0,1.0,0.0,1.0,Bowler,2.0,16.27820136852395,
367,125.0,150.0,9.0,7.0,58.74545454545455,11.0,Dawlat Zadran,"March 19, 1988, Khost, Afghanistan",35y 138d,Right hand Bat,Right arm Fast medium,Bowler,Afghanistan,,2011,2019,164.0,11.0,956.0,27.0,5.741428571428571,569.0,102.0,25.0,29.0,8.0,21.0,16.0,0.0,11.363636363636363,Bowler,3.0,16.269669071908435,
368,55.0,69.0,6.0,2.0,82.59555555555556,9.0,Aftab Alam,"November 30, 1992, Nangarhar, Afghanistan",30y 247d,Right hand Bat,Right arm Medium fast,Bowler,Afghanistan,,2010,2019,117.9,9.0,565.0,25.0,4.596666666666667,408.0,55.0,6.0,14.0,1.0,15.0,6.0,0.0,6.111111111111111,Bowler,4.0,15.087019579405366,
369,19.0,27.0,0.0,1.0,75.23666666666666,3.0,Fareed Ahmad,"August 10, 1994, Nangarahar",28y 359d,Left hand Bat,Left arm Fast medium,Bowler,Afghanistan,,2014,2023,67.0,4.0,312.0,14.0,4.86,236.0,27.0,4.0,12.0,0.0,9.0,3.0,0.0,6.333333333333333,Bowler,5.0,8.48230452674897,
370,21.0,28.0,3.0,0.0,106.66999999999999,4.0,Naveen-ul-Haq,"September 23, 1999, Kabul",23y 315d,Right hand Bat,Right arm Medium fast,Bowler,Afghanistan,,2016,2023,43.1,1.0,245.0,12.0,5.686,142.0,25.0,5.0,8.0,2.0,5.0,2.0,0.0,5.25,Bowler,6.0,7.270348223707351,
371,6.0,13.0,0.0,0.0,33.333333333333336,3.0,Yamin Ahmadzai,"July 25, 1992, Laghman",31y 10d,Right hand Bat,Right arm Medium fast,Bowler,Afghanistan,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Yamin_Ahmadzai.jpg/220px-Yamin_Ahmadzai.jpg,2015,2023,38.4,2.0,214.0,5.0,5.816,134.0,31.0,1.0,9.0,0.0,5.0,4.0,0.0,2.0,Bowler,7.0,3.068775790921596,
372,,,,,,,Qais Ahmad,"August 15, 2000, Nangarhar",22y 354d,Right hand Bat,Legbreak,Bowler,Afghanistan,,2019,2022,7.4,0.0,32.0,3.0,4.17,31.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,,Bowler,8.0,1.8959232613908872,
373,15.0,24.0,1.0,1.0,53.391999999999996,5.0,Hamid Hassan,"June 01, 1987, Nangarhar",36y 64d,Right hand Bat,Right arm Fast,Bowler,Afghanistan,https://upload.wikimedia.org/wikipedia/commons/c/c6/Hameed_Hassan_%282010%29.jpg,2009,2021,36.0,4.0,177.0,3.0,4.8500000000000005,126.0,20.0,0.0,6.0,0.0,6.0,5.0,0.0,3.0,Bowler,9.0,1.8824742268041235,
374,7.0,26.0,1.0,0.0,13.46,2.0,Shapoor Zadran,"July 08, 1987, Logar Province, Afghanistan",36y 27d,Left hand Bat,Left arm Fast medium,Bowler,Afghanistan,,2009,2020,28.0,3.0,116.0,2.0,3.8674999999999997,99.0,12.0,0.0,1.0,0.0,4.0,5.0,0.0,3.5,Bowler,10.0,1.303425985778927,
375,,,,,,,Zahir Khan,"December 20, 1998",24y 227d,Left hand Bat,Left arm Wrist spin,Bowler,Afghanistan,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Zaheer_Khan.jpg/220px-Zaheer_Khan.jpg,2019,2023,10.0,0.0,55.0,2.0,5.5,30.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,,Bowler,11.0,1.2727272727272727,
376,5.0,8.0,0.0,0.0,121.425,2.0,Noor Ahmad,"January 03, 2005",18y 213d,Right hand Bat,Left arm Wrist spin,Bowler,Afghanistan,,2022,2023,21.0,0.0,156.0,2.0,7.506666666666667,48.0,15.0,2.0,10.0,2.0,3.0,1.0,0.0,2.5,Bowler,12.0,1.2532859680284192,
377,25.0,17.0,2.0,2.0,147.05,1.0,Sayed Shirzad,"October 01, 1994, Nangarhar",28y 307d,Right hand Bat,Left arm Medium,Bowler,Afghanistan,,2015,2021,8.0,0.0,56.0,1.0,7.0,18.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,25.0,Bowler,13.0,0.6571428571428571,
378,5.0,30.0,1.0,0.0,16.66,1.0,Zia-ur-Rehman,"December 30, 1997",25y 217d,Right hand Bat,Slow Left arm Orthodox,Bowler,Afghanistan,,2023,2023,3.3,0.0,22.0,0.0,6.28,7.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,Bowler,14.0,0.06369426751592357,
379,4.0,20.0,0.0,0.0,20.0,1.0,Abdul Rahman,"November 22, 2001",21y 255d,Right hand Bat,Right arm Fast medium,Bowler,Afghanistan,,2023,2023,4.0,0.0,27.0,0.0,6.75,9.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,Bowler,15.0,0.05925925925925926,
380,,,,,,,Mohammad Saleem,"September 09, 2002, Baghlan",20y 329d,Right hand Bat,Right arm Fast,Bowler,Afghanistan,,2022,2023,10.2,0.0,70.0,0.0,6.98,38.0,7.0,1.0,8.0,1.0,2.0,1.0,0.0,,Bowler,16.0,0.05730659025787965,
381,86.0,126.0,7.0,2.0,62.69333333333333,3.0,Riaz Hassan,"November 07, 2002, Nangarhar",20y 270d,Right hand Bat,,,Afghanistan,,2022,2022,,,,,,,,,,,,0.0,0.0,28.666666666666668,Bowler,,,
382,637.0,570.0,54.0,25.0,95.90674418604651,43.0,Rashid Khan,"September 20, 1998, Nangarhar",24y 318d,Right hand Bat,Legbreak Googly,Bowling Allrounder,Afghanistan,https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Rashid_Khan.jpg/220px-Rashid_Khan.jpg,2015,2023,485.8,15.0,2080.0,97.0,4.262222222222222,1659.0,141.0,31.0,61.0,0.0,54.0,27.0,0.0,14.813953488372093,Bowling Allrounder,1.0,60.88173783252903,
383,1050.0,1279.0,70.0,27.0,80.20808510638298,47.0,Mohammad Nabi,"January 01, 1985, Loger, Afghanistan",38y 215d,Right hand Bat,Right arm Offbreak,Bowling Allrounder,Afghanistan,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Mohammad_Nabi-Australia.jpg/220px-Mohammad_Nabi-Australia.jpg,2009,2023,440.7,19.0,1906.0,60.0,4.539444444444444,1420.0,102.0,38.0,34.0,4.0,54.0,61.0,0.0,22.340425531914892,Bowling Allrounder,2.0,46.57456889310144,
384,121.0,165.0,10.0,4.0,62.00142857142857,7.0,Azmatullah Omarzai,"March 24, 2000",23y 133d,Right hand Bat,Right arm Medium fast,Bowling Allrounder,Afghanistan,,2021,2023,67.0,1.0,342.0,6.0,5.239999999999999,211.0,35.0,1.0,15.0,0.0,12.0,2.0,0.0,17.285714285714285,Bowling Allrounder,3.0,23.895739367502728,
385,209.0,337.0,13.0,2.0,66.43923076923078,13.0,Samiullah Shinwari,"December 31, 1987, Nangrahar, Afghanistan",35y 216d,Right hand Bat,Legbreak,Bowling Allrounder,Afghanistan,,2009,2022,21.0,0.0,113.0,1.0,6.25,59.0,6.0,3.0,1.0,0.0,4.0,21.0,0.0,16.076923076923077,Bowling Allrounder,4.0,23.479153846153846,
386,48.0,79.0,3.0,1.0,43.44285714285714,7.0,Sharafuddin Ashraf,"January 10, 1995",28y 206d,Right hand Bat,Slow Left arm Orthodox,Bowling Allrounder,Afghanistan,,2014,2022,99.0,4.0,412.0,8.0,4.1378571428571425,342.0,30.0,6.0,2.0,0.0,14.0,5.0,0.0,6.857142857142857,Bowling Allrounder,5.0,16.8526199107297,
387,1309.0,1404.0,117.0,36.0,93.05191489361704,47.0,Najibullah Zadran,"February 28, 1993, Logar",30y 157d,Left hand Bat,Right arm Offbreak,Middle order Batter,Afghanistan,,2012,2023,,,,,,,,,,,,39.0,0.0,27.851063829787233,Middle order Batter,1.0,495.81344680851066,
388,857.0,1104.0,50.0,30.0,75.44999999999999,31.0,Asghar Afghan,"December 26, 1987, Kabul, Afghanistan",35y 221d,Right hand Bat,Right arm Medium fast,Middle order Batter,Afghanistan,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Asghar_Afghan.jpg/220px-Asghar_Afghan.jpg,2009,2021,1.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,27.64516129032258,Middle order Batter,2.0,332.2608064516129,
389,112.0,156.0,11.0,0.0,54.69,6.0,Nasir Jamal,"December 21, 1993, Afghanistan",29y 226d,Right hand Bat,"Right arm Offbreak, Legbreak Googly",Middle order Batter,Afghanistan,,2014,2023,,,,,,,,,,,,4.0,0.0,18.666666666666668,Middle order Batter,3.0,62.14033333333333,
390,1263.0,1847.0,113.0,9.0,61.52439024390244,41.0,Hashmatullah Shahidi,"November 04, 1994, Logar",28y 273d,Left hand Bat,Right arm Offbreak,Top order Batter,Afghanistan,,2013,2023,,,,,,,,,,,,13.0,0.0,30.804878048780488,Top order Batter,1.0,411.215243902439,Yes
391,749.0,874.0,76.0,10.0,68.17571428571429,14.0,Ibrahim Zadran,"December 12, 2001, Khost",21y 235d,Right hand Bat,Right arm Medium fast,Opening Batter,Afghanistan,,2019,2023,,,,,,,,,,,,3.0,0.0,53.5,Top order Batter,2.0,267.2865,
392,294.0,366.0,33.0,12.0,79.34933333333333,15.0,Hazratullah Zazai,"March 23, 1998, Paktia",25y 134d,Left hand Bat,Slow Left arm Orthodox,Opening Batter,Afghanistan,,2016,2023,,,,,,,,,,,,3.0,0.0,19.6,Top order Batter,3.0,122.83226666666667,
393,277.0,376.0,37.0,4.0,67.18538461538462,13.0,Ihsanullah,"December 28, 1997, Khost",25y 219d,Right hand Bat,,Top order Batter,Afghanistan,,2017,2022,,,,,,,,,,,,5.0,0.0,21.307692307692307,Top order Batter,4.0,114.07257692307692,
394,206.0,278.0,20.0,6.0,69.387,10.0,Javed Ahmadi,"January 02, 1992, Kunduz",31y 214d,Right hand Bat,Right arm Offbreak,Top order Batter,Afghanistan,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Jawed_Ahmadi_%282%29.jpg/220px-Jawed_Ahmadi_%282%29.jpg,2010,2021,18.3,0.0,88.0,2.0,5.48,50.0,6.0,1.0,0.0,0.0,5.0,11.0,0.0,20.6,Top order Batter,5.0,93.29544999999999,
395,77.0,125.0,11.0,0.0,52.348,5.0,Noor Ali Zadran,"July 10, 1988, Khost, Afghanistan",35y 25d,Right hand Bat,Right arm Medium fast,Opening Batter,Afghanistan,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/Noor_ali.jpg/220px-Noor_ali.jpg,2009,2019,,,,,,,,,,,,15.0,0.0,15.4,Top order Batter,6.0,46.8118,
396,24.0,58.0,2.0,0.0,21.05,2.0,Usman Ghani,"November 20, 1996",26y 257d,Right hand Bat,,Opening Batter,Afghanistan,,2014,2023,,,,,,,,,,,,3.0,0.0,12.0,Top order Batter,7.0,18.7675,
397,826.0,1001.0,101.0,19.0,65.96538461538461,26.0,Mohammad Shahzad,"January 10, 1987, Nangarhar, Afghanistan",36y 206d,Right hand Bat,,Wicketkeeper Batter,Afghanistan,,2009,2021,,,,,,,,,,,,64.0,25.0,31.76923076923077,Wicketkeeper Batter,1.0,44.973846153846154,
398,779.0,896.0,68.0,33.0,78.51190476190476,21.0,Rahmanullah Gurbaz,"November 28, 2001",21y 249d,Right hand Bat,,Wicketkeeper Batter,Afghanistan,,2019,2023,,,,,,,,,,,,14.0,2.0,37.095238095238095,Wicketkeeper Batter,2.0,30.830952380952382,
399,11.0,10.0,0.0,1.0,110.0,1.0,Shafiqullah,"August 07, 1989, Nangrahar",33y 362d,Right hand Bat,,Wicketkeeper Batter,Afghanistan,,2009,2019,,,,,,,,,,,,11.0,3.0,11.0,Wicketkeeper Batter,3.0,28.8,
400,229.0,376.0,18.0,1.0,51.592727272727274,11.0,Ikram Alikhil,"September 29, 2000",22y 309d,Left hand Bat,,Wicketkeeper Batter,Afghanistan,,2019,2019,,,,,,,,,,,,3.0,3.0,20.818181818181817,Wicketkeeper Batter,4.0,18.064,
401,1274.0,1404.0,107.0,36.0,84.93166666666667,36.0,Ben Stokes,"June 04, 1991, Christchurch, Canterbury, New Zealand",32y 61d,Left hand Bat,Right arm Fast medium,Batting Allrounder,England,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/BEN_STOKES_%2811704837023%29_%28cropped%29.jpg/220px-BEN_STOKES_%2811704837023%29_%28cropped%29.jpg,2011,2023,184.5,3.0,1099.0,21.0,5.905405405405405,478.0,91.0,17.0,32.0,5.0,37.0,49.0,0.0,35.388888888888886,Batting Allrounder,1.0,300.05044444444445,
402,868.0,983.0,69.0,30.0,83.15551020408164,49.0,Moeen Ali,"June 18, 1987, Birmingham",36y 47d,Left hand Bat,Right arm Offbreak,Batting Allrounder,England,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/2018.01.06.17.47.32-Moeen_Ali_%2838876905344%29_%28cropped%29.jpg/220px-2018.01.06.17.47.32-Moeen_Ali_%2838876905344%29_%28cropped%29.jpg,2014,2023,438.1,6.0,2397.0,50.0,5.842586206896552,1146.0,144.0,59.0,12.0,1.0,58.0,42.0,0.0,17.714285714285715,Batting Allrounder,2.0,220.40506122448983,
403,250.0,204.0,17.0,17.0,109.101,10.0,Liam Livingstone,"August 04, 1993, Barrow-in-Furness, Cumberland",30y ,Right hand Bat,"Right arm Offbreak, Legbreak",Batting Allrounder,England,,2017,2022,24.0,1.0,136.0,6.0,5.626666666666666,62.0,9.0,2.0,2.0,0.0,6.0,6.0,0.0,25.0,Batting Allrounder,3.0,99.8404,
404,117.0,116.0,10.0,3.0,98.345,2.0,Lewis Gregory,"May 24, 1992, Plymouth",31y 72d,Right hand Bat,Right arm Medium fast,Batting Allrounder,England,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/3_10_Lewis_Gregory.jpg/220px-3_10_Lewis_Gregory.jpg,2019,2021,19.0,1.0,97.0,4.0,4.75,68.0,11.0,1.0,2.0,2.0,3.0,0.0,0.0,58.5,Batting Allrounder,4.0,75.238,
405,27.0,35.0,3.0,1.0,54.435,2.0,Will Jacks,"November 21, 1998, Chertsey, Surrey",24y 256d,Right hand Bat,Right arm Offbreak,Batting Allrounder,England,,2022,2023,11.0,0.0,45.0,1.0,4.05,37.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,13.5,Batting Allrounder,5.0,30.074,
406,331.0,385.0,26.0,5.0,78.69828571428572,35.0,Adil Rashid,"February 17, 1988, Bradford, Yorkshire",35y 168d,Right hand Bat,Legbreak,Bowler,England,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/1_13_Adil_Rashid_%28cropped%29.jpg/220px-1_13_Adil_Rashid_%28cropped%29.jpg,2009,2023,584.3,6.0,3354.0,104.0,5.8006153846153845,1555.0,201.0,98.0,46.0,3.0,65.0,40.0,0.0,9.457142857142857,Bowler,1.0,62.46895820072141,
407,35.0,53.0,3.0,0.0,47.70923076923077,13.0,Mark Wood,"January 11, 1990, Ashington, Northumberland",33y 205d,Right hand Bat,Right arm Fast,Bowler,England,,2015,2023,329.4,12.0,1794.0,50.0,5.465897435897436,1057.0,179.0,28.0,60.0,2.0,39.0,13.0,0.0,2.6923076923076925,Bowler,2.0,30.073181029225502,
