,Runs_scored_batting,balls faced,4s_batting,6s_batting,strikerate,100s,50s,Num_matches_batted,Name,Born,Age,Batting_Style,Bowling_Style,Playing_Role,National_Team,player_img,career_start,career_latest,Overs,Maindens,runs_given_baller,wickets_baller,economy_baller,dot_balls_baller,4s_baller,6s_baller,wides_baller,NB_baller,5w_haul,balls_bowled,Num_matches_bowled,catches,stumps,batting_average,Playing_Role_New,boundary_perc,50_%,100_%,bowling_average,bowling_strikerate,Rank,Combined_Rank,Player_name,Player_link
77,14,19,0,0,75.71,0,0,2,Lutho Sipamla,"May 12, 1998, Port Elizabeth",25y 84d,Right hand Bat,Right arm Fast medium,Bowler,South Africa,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/322000/322085.png",2019,2022,30.2,1,172,2,5.885,96,18,2,6,1,0,182,4,1,0,7,Bowler,0,0,0,86,91,11,0.078840592,Lutho Sipamla,/cricketers/lutho-sipamla-698143
78,,,,,,,,,Lizaad Williams,"October 01, 1993, Vredenburg",29y 307d,Left hand Bat,Right arm Medium fast,Bowler,South Africa,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/329700/329749.png",2021,2023,8,0,62,1,7.75,19,7,0,5,1,0,48,1,0,0,,Bowler,,,,62,48,12,0.061014785,Lizaad Williams,/cricketers/lizaad-williams-379887
79,604,724,54,21,83.97243243,0,2,37,Andile Phehlukwayo,"March 03, 1996, Durban",27y 154d,Left hand Bat,Right arm Medium fast,Bowling Allrounder,South Africa,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/320300/320334.png",2016,2023,330.1,8,1913,63,6.114791667,955,173,22,104,4,0,1989,48,16,0,16.32432432,Bowling Allrounder,10.35911602,5.405405405,0,30.36507937,31.57142857,1,47.17133045,Andile Phehlukwayo,/cricketers/andile-phehlukwayo-540316
80,131,124,12,4,95.76428571,0,0,7,Marco Jansen,1-May-00,23y 95d,Right hand Bat,Left arm Medium fast,Bowling Allrounder,South Africa,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/337100/337189.png",2021,2023,78.2,4,457,10,5.893333333,263,46,10,19,4,0,470,9,3,0,18.71428571,Bowling Allrounder,12.90322581,0,0,45.7,47,2,24.42999814,Marco Jansen,/cricketers/marco-jansen-696401
81,106,144,7,2,77.4925,0,0,8,Dwaine Pretorius,"March 29, 1989, Randfontein",34y 128d,Right hand Bat,Right arm Medium fast,Bowling Allrounder,South Africa,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/322000/322077.png",2016,2022,96.2,5,486,18,5.469285714,305,41,10,4,0,0,578,14,11,0,13.25,Bowling Allrounder,6.25,0,0,27,32.11111111,3,20.24398326,Dwaine Pretorius,/cricketers/dwaine-pretorius-327830
82,79,96,11,0,82.53555556,0,0,9,Wiaan Mulder,"February 19, 1998, Gauteng",25y 166d,Right hand Bat,Right arm Medium,Bowling Allrounder,South Africa,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/322000/322086.png",2017,2023,51,0,309,9,6.080909091,150,31,3,17,3,0,306,11,5,0,8.777777778,Bowling Allrounder,11.45833333,0,0,34.33333333,34,4,19.47471545,Wiaan Mulder,/cricketers/wiaan-mulder-698189
83,1492,1434,112,39,102.7570455,1,11,44,David Miller,"June 10, 1989, Pietermaritzburg, Natal",34y 55d,Left hand Bat,Right arm Offbreak,Middle order Batter,South Africa,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/316600/316655.png",2010,2023,,,,,,,,,,,,,,69,0,33.90909091,Middle order Batter,10.52998605,25,2.272727273,,,1,269.4633732,David Miller,/cricketers/david-miller-321777
84,968,1068,85,14,80.78272727,3,3,22,Temba Bavuma,"May 17, 1990, Cape Town, Cape Province",33y 79d,Right hand Bat,Right arm Medium,Middle order Batter,South Africa,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/320300/320389.png",2014,2023,6.1,0,22,0,3.56,24,3,0,0,0,0,37,1,22,0,44,Middle order Batter,9.269662921,13.63636364,13.63636364,2000,2000,2,182.7572797,Temba Bavuma,/cricketers/temba-bavuma-372116
85,56,79,5,1,70.88,0,1,1,Zubayr Hamza,"June 19, 1995, Cape Town, Cape Province",28y 46d,Right hand Bat,Legbreak,Batter,South Africa,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/297500/297553.1.jpg",2019,2022,,,,,,,,,,,,,,0,0,56,Middle order Batter,7.594936709,100,0,,,3,62.83418648,Zubayr Hamza,/cricketers/zubayr-hamza-550187
86,146,231,8,3,61.58166667,0,1,6,Khaya Zondo,"March 07, 1990, Westville, Durban",33y 150d,Right hand Bat,Right arm Offbreak,Batter,South Africa,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/353900/353936.png",2015,2023,,,,,,,,,,,,,,1,0,24.33333333,Middle order Batter,4.761904762,16.66666667,0,,,4,42.39883055,Khaya Zondo,/cricketers/khaya-zondo-318842
87,1731,1921,125,30,84.33736842,4,11,38,Rassie van der Dussen,"February 07, 1989, Pretoria, Transvaal",34y 178d,Right hand Bat,Legbreak,Top order Batter,South Africa,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/322000/322070.png",2018,2023,1,0,3,1,3,3,0,0,0,0,0,6,1,19,0,45.55263158,Top order Batter,8.068714211,28.94736842,10.52631579,3,6,1,232.8555156,Rassie van der Dussen,/cricketers/rassie-van-der-dussen-337790
88,1345,1430,142,31,78.62113636,1,5,44,Aiden Markram,"October 04, 1994, Centurion",28y 304d,Right hand Bat,Right arm Offbreak,Opening Batter,South Africa,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/322000/322067.png",2017,2023,101,0,563,14,6.2035,272,37,13,12,1,0,606,20,20,0,30.56818182,Top order Batter,12.0979021,11.36363636,2.272727273,40.21428571,43.28571429,2,187.0899792,Aiden Markram,/cricketers/aiden-markram-600498
89,947,1132,95,16,66.15714286,3,4,21,Janneman Malan,"April 18, 1996, Nelspruit ",27y 108d,Right hand Bat,Legbreak,Top order Batter,South Africa,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/322000/322090.png",2019,2022,,,,,,,,,,,,,,11,0,45.0952381,Top order Batter,9.80565371,19.04761905,14.28571429,,,3,142.4622763,Janneman Malan,/cricketers/janneman-malan-605680
90,659,860,67,6,57.72615385,1,5,26,Reeza Hendricks,"August 14, 1989, Kimberley, Cape Province",33y 355d,Right hand Bat,Right arm Offbreak,Opening Batter,South Africa,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/322000/322071.png",2014,2023,7,0,47,1,7.11,13,4,1,0,0,0,42,3,16,0,25.34615385,Top order Batter,8.488372093,19.23076923,3.846153846,47,42,4,103.7852351,Reeza Hendricks,/cricketers/reeza-hendricks-269280
91,48,48,7,0,99.645,0,0,2,Tony de Zorzi,28-Aug-97,25y 341d,Left hand Bat,Right arm Offbreak,Top order Batter,South Africa,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/217600/217635.1.jpg",2023,2023,,,,,,,,,,,,,,0,0,24,Top order Batter,14.58333333,0,0,,,5,60.79185231,Tony de Zorzi,/cricketers/tony-de-zorzi-697183
92,6,17,1,0,38.57,0,0,2,Dean Elgar,"June 11, 1987, Welkom, Orange Free State",36y 54d,Left hand Bat,Slow Left arm Orthodox,Opening Batter,South Africa,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/320300/320343.png",2012,2023,,,,,,,,,,,,,,4,0,3,Top order Batter,5.882352941,0,0,,,6,20.88924871,Dean Elgar,/cricketers/dean-elgar-230852
93,2040,2073,243,38,88.56653061,4,13,49,Quinton de Kock,"December 17, 1992, Johannesburg, Gauteng",30y 230d,Left hand Bat,,Wicketkeeper Batter,South Africa,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/316600/316668.png",2012,2023,,,,,,,,,,,,,,183,14,41.63265306,Wicketkeeper Batter,13.55523396,26.53061224,8.163265306,,,1,218.5876946,Quinton de Kock,/cricketers/quinton-de-kock-379143
94,1080,1032,101,25,90.82757576,2,5,33,Heinrich Klaasen,"July 30, 1991, Pretoria, Transvaal",32y 5d,Right hand Bat,Right arm Offbreak,Wicketkeeper Batter,South Africa,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/322000/322073.png",2018,2023,5,0,33,0,6.665,8,3,0,0,0,0,30,2,34,5,32.72727273,Wicketkeeper Batter,12.20930233,15.15151515,6.060606061,2000,2000,2,122.5326057,Heinrich Klaasen,/cricketers/heinrich-klaasen-436757
95,371,439,25,10,78.362,0,4,10,Kyle Verreynne,12-May-97,26y 84d,Right hand Bat,Right arm Offbreak,Wicketkeeper Batter,South Africa,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/322400/322463.png",2020,2023,,,,,,,,,,,,,,9,0,37.1,Wicketkeeper Batter,7.972665148,40,0,,,3,66.32920341,Kyle Verreynne,/cricketers/kyle-verreynne-595004
96,17,26,0,1,58.75,0,0,2,Ryan Rickelton,"July 11, 1996, Johannesburg, Transvaal, South Africa",27y 24d,Left hand Bat,,Wicketkeeper Batter,South Africa,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/345900/345935.4.jpg",2022,2023,,,,,,,,,,,,,,2,2,8.5,Wicketkeeper Batter,3.846153846,0,0,,,4,7.13264696,Ryan Rickelton,/cricketers/ryan-rickelton-605661
97,6,10,0,0,60,0,0,1,Tristan Stubbs,14-Aug-00,22y 355d,Right hand Bat,Right arm Offbreak,Wicketkeeper Batter,South Africa,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/348500/348577.png",2022,2023,,,,,,,,,,,,,,0,0,6,Wicketkeeper Batter,0,0,0,,,5,4.824518988,Tristan Stubbs,/cricketers/tristan-stubbs-595978
98,1314,1609,127,13,79.28403846,0,7,52,Dhananjaya de Silva,"September 06, 1991, Colombo",31y 332d,Right hand Bat,Right arm Offbreak,Batting Allrounder,Sri Lanka,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/319800/319859.png",2015,2023,278.2,1,1400,37,5.2202,772,86,27,16,2,0,1670,50,35,0,25.26923077,Batting Allrounder,8.701056557,13.46153846,0,37.83783784,45.13513514,1,108.5534214,Dhananjaya de Silva,/cricketers/dhananjaya-de-silva-465793
99,1093,1184,91,19,81.272,1,8,30,Charith Asalanka,"June 29, 1997, Elpitiya",26y 36d,Left hand Bat,Right arm Offbreak,Batting Allrounder,Sri Lanka,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/348500/348599.png",2021,2023,14,0,82,1,5.831666667,36,7,1,2,0,0,84,6,9,0,36.43333333,Batting Allrounder,9.290540541,26.66666667,3.333333333,82,84,2,92.43561416,Charith Asalanka,/cricketers/charith-asalanka-784367
100,800,1025,68,9,66.26307692,1,5,26,Angelo Mathews,"June 02, 1987, Colombo",36y 63d,Right hand Bat,Right arm Medium,Batting Allrounder,Sri Lanka,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/355600/355644.png",2008,2023,20,0,102,6,4.64,61,9,2,1,0,0,120,4,53,0,30.76923077,Batting Allrounder,7.512195122,19.23076923,3.846153846,17,20,3,70.27583046,Angelo Mathews,/cricketers/angelo-mathews-49764
101,685,776,79,7,83.7725,1,4,16,Danushka Gunathilaka,"March 17, 1991, Panadura",32y 140d,Left hand Bat,Right arm Offbreak,Batting Allrounder,Sri Lanka,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/319800/319857.png",2015,2022,22,1,107,2,5.4775,65,3,5,1,0,0,132,8,14,0,42.8125,Batting Allrounder,11.08247423,25,6.25,53.5,66,4,68.97876588,Danushka Gunathilaka,/cricketers/danushka-gunathilaka-345821
102,120,194,7,3,57.735,0,0,18,Dushmantha Chameera,"January 11, 1992, Ragama",31y 205d,Right hand Bat,Right arm Fast,Bowler,Sri Lanka,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/319800/319862.png",2015,2023,204.6,9,1054,39,5.031153846,711,115,8,32,6,1,1230,26,7,0,6.666666667,Bowler,5.154639175,0,0,27.02564103,31.53846154,1,0.473836133,Dushmantha Chameera,/cricketers/dushmantha-chameera-552152
103,88,171,3,0,45.10181818,0,0,11,Maheesh Theekshana,"August 01, 2000, Colombo",23y 3d,Right hand Bat,Right arm Offbreak,Bowler,Sri Lanka,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/347800/347825.png",2021,2023,183.6,8,799,36,4.389090909,639,61,8,15,5,0,1104,22,4,0,8,Bowler,1.754385965,0,0,22.19444444,30.66666667,2,0.456328239,Maheesh Theekshana,/cricketers/maheesh-theekshana-1138316
104,17,36,1,1,48.92857143,0,0,14,Nuwan Pradeep,"October 19, 1986, Negombo",36y 289d,Right hand Bat,Right arm Fast medium,Bowler,Sri Lanka,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/319800/319882.png",2011,2022,186.9,10,1123,34,6.117272727,589,132,14,25,6,0,1125,22,7,0,1.214285714,Bowler,5.555555556,0,0,33.02941176,33.08823529,3,0.409918478,Nuwan Pradeep,/cricketers/nuwan-pradeep-324358
105,63,124,8,0,42.85076923,0,0,13,Kasun Rajitha,"June 01, 1993, Matara",30y 64d,Right hand Bat,Right arm Medium fast,Bowler,Sri Lanka,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/322900/322957.png",2016,2023,176.9,4,1050,31,5.755833333,609,135,15,47,3,0,1065,24,2,0,4.846153846,Bowler,6.451612903,0,0,33.87096774,34.35483871,4,0.382388508,Kasun Rajitha,/cricketers/kasun-rajitha-499594
106,45,96,5,1,42.75916667,0,0,12,Lahiru Kumara,"February 13, 1997, Kandy",26y 172d,Left hand Bat,Right arm Fast,Bowler,Sri Lanka,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/322900/322942.png",2016,2023,146.5,4,885,30,6.080454545,479,108,11,28,0,0,885,22,6,0,3.75,Bowler,6.25,0,0,29.5,29.5,5,0.372728247,Lahiru Kumara,/cricketers/lahiru-kumara-784375
107,18,46,0,0,47.478,0,0,5,Jeffrey Vandersay,"February 05, 1990, Wattala",33y 180d,Right hand Bat,Legbreak,Bowler,Sri Lanka,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/323000/323062.png",2015,2023,67.7,3,372,15,5.544444444,196,32,5,6,0,0,409,9,4,0,3.6,Bowler,0,0,0,24.8,27.26666667,6,0.231018856,Jeffrey Vandersay,/cricketers/jeffrey-vandersay-370040
108,91,120,8,2,85.6,0,0,11,Suranga Lakmal,"March 10, 1987, Matara",36y 147d,Right hand Bat,Right arm Fast medium,Bowler,Sri Lanka,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/347800/347827.png",2009,2022,115.3,5,665,15,5.863125,388,76,12,15,2,0,693,16,20,0,8.272727273,Bowler,8.333333333,0,0,44.33333333,46.2,7,0.21650332,Suranga Lakmal,/cricketers/suranga-lakmal-49619
109,5,7,1,0,73.33333333,0,0,3,Dilshan Madushanka,"September 18, 2000, Hambantota",22y 320d,Right hand Bat,Left arm Fast medium,Bowler,Sri Lanka,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/348600/348600.png",2022,2023,44,1,221,10,4.938333333,161,22,3,13,3,0,264,6,3,0,1.666666667,Bowler,14.28571429,0,0,22.1,26.4,8,0.19012844,Dilshan Madushanka,/cricketers/dilshan-madushanka-793007
110,109,141,9,3,82.31571429,0,0,7,Dunith Wellalage,"January 09, 2003, Colombo",20y 207d,Left hand Bat,Slow Left arm Orthodox,Bowler,Sri Lanka,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/342000/342013.gif",2022,2023,51,0,303,9,5.99625,136,26,5,4,0,0,306,8,3,0,15.57142857,Bowler,8.510638298,0,0,33.66666667,34,9,0.160453518,Dunith Wellalage,/cricketers/dunith-wellalage-1152427
111,15,52,2,0,28.84,0,0,1,Pramod Madushan,"December 14, 1993, Hambantota",29y 233d,Right hand Bat,Right arm Medium fast,Bowler,Sri Lanka,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/355400/355401.png",2022,2023,3,0,13,1,4.33,12,2,0,0,0,0,18,1,0,0,15,Bowler,3.846153846,0,0,13,18,10,0.127019107,Pramod Madushan,/cricketers/pramod-madushan-826689
112,7,12,1,0,69.04666667,0,0,3,Praveen Jayawickrama,"September 30, 1998, Moratuwa",24y 308d,Right hand Bat,Slow Left arm Orthodox,Bowler,Sri Lanka,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/323100/323126.png",2021,2022,33,0,177,5,5.57,87,14,2,3,0,0,198,5,0,0,2.333333333,Bowler,8.333333333,0,0,35.4,39.6,11,0.122602474,Praveen Jayawickrama,/cricketers/praveen-jayawickrama-1028665
113,5,13,1,0,43.18,0,0,2,Matheesha Pathirana,"December 18, 2002, Kandy",20y 229d,Right hand Bat,Right arm Fast,Bowler,Sri Lanka,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/355400/355402.png",2022,2023,24.5,1,161,4,6.225,86,11,3,23,0,0,149,4,0,0,2.5,Bowler,7.692307692,0,0,40.25,37.25,12,0.105835857,Matheesha Pathirana,/cricketers/matheesha-pathirana-1194795
114,19,22,3,0,70.95,0,0,2,Binura Fernando,"July 12, 1995, Colombo",28y 23d,Right hand Bat,Left arm Medium fast,Bowler,Sri Lanka,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/329900/329936.png",2015,2022,24.8,0,136,2,5.343333333,78,12,1,6,1,0,152,3,1,0,9.5,Bowler,13.63636364,0,0,68,76,13,0.085904791,Binura Fernando,/cricketers/binura-fernando-629080
115,3,17,0,0,21.21,0,0,2,Vishwa Fernando,"September 18, 1991, Colombo",31y 320d,Right hand Bat,Left arm Medium fast,Bowler,Sri Lanka,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/323000/323060.png",2016,2023,10,0,90,2,9,26,16,0,2,0,0,60,2,0,0,1.5,Bowler,0,0,0,45,30,14,0.071444444,Vishwa Fernando,/cricketers/vishwa-fernando-465783
116,1,1,0,0,100,0,0,1,Asitha Fernando,"July 31, 1997, Katuneriya",26y 4d,Right hand Bat,Right arm Medium fast,Bowler,Sri Lanka,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/323100/323125.png",2017,2023,28,1,180,1,6.516666667,79,19,3,2,1,0,168,3,0,0,1,Bowler,0,0,0,180,168,15,0.059968345,Asitha Fernando,/cricketers/asitha-fernando-786925
117,11,13,1,0,50,0,0,2,Prabath Jayasuriya,"November 05, 1991, Matale",31y 272d,Right hand Bat,Slow Left arm Orthodox,Bowler,Sri Lanka,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/301800/301831.jpg",2018,2023,16,0,95,0,6.15,42,7,2,0,0,0,96,2,0,0,5.5,Bowler,7.692307692,0,0,2000,2000,16,0.049125488,Prabath Jayasuriya,/cricketers/prabath-jayasuriya-422871
118,,,,,,,,,Chamika Gunasekara,"November 25, 1999, Colombo",23y 252d,Right hand Bat,Right arm Medium fast,Bowler,Sri Lanka,,2022,2022,1,0,8,0,8,4,1,0,1,0,0,6,1,0,0,,Bowler,,,,2000,2000,17,0.037845,Chamika Gunasekara,/cricketers/chamika-gunasekara-1210293
119,983,1057,80,32,77.95422222,2,3,45,Dasun Shanaka,"September 09, 1991, Negombo",31y 329d,Right hand Bat,Right arm Medium,Bowling Allrounder,Sri Lanka,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/328000/328058.png",2015,2023,115.6,3,659,17,6.02,325,66,4,20,2,0,696,31,15,0,21.84444444,Bowling Allrounder,10.59602649,6.666666667,4.444444444,38.76470588,40.94117647,1,59.07685351,Dasun Shanaka,/cricketers/dasun-shanaka-437316
120,760,664,69,26,108.4363889,0,4,36,Wanindu Hasaranga,"July 29, 1997, Galle",26y 6d,Right hand Bat,Legbreak,Bowling Allrounder,Sri Lanka,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/322900/322946.png",2017,2023,346.4,17,1701,58,4.889,1076,116,40,6,3,3,2080,40,15,0,21.11111111,Bowling Allrounder,14.30722892,11.11111111,0,29.32758621,35.86206897,2,57.33126357,Wanindu Hasaranga,/cricketers/wanindu-hasaranga-784379
121,432,518,31,8,84.17666667,0,1,21,Chamika Karunaratne,"May 29, 1996, Colombo",27y 67d,Right hand Bat,Right arm Medium fast,Bowling Allrounder,Sri Lanka,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/329900/329937.png",2019,2023,120.5,3,692,24,5.601428571,354,62,9,29,3,0,725,21,5,0,20.57142857,Bowling Allrounder,7.528957529,4.761904762,0,28.83333333,30.20833333,3,36.34063361,Chamika Karunaratne,/cricketers/chamika-karunaratne-623695
122,22,20,1,1,110,0,0,1,Dushan Hemantha,"May 24, 1994, Colombo",29y 72d,Right hand Bat,Legbreak,Bowling Allrounder,Sri Lanka,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/334800/334819.gif",2023,2023,19,0,99,2,5.225,48,7,0,1,1,0,114,2,0,0,22,Bowling Allrounder,10,0,0,49.5,57,4,21.33124402,Dushan Hemantha,/cricketers/dushan-hemantha-721041
123,50,50,3,1,90.115,0,0,4,Ramesh Mendis,"July 07, 1995, Ambalangoda",28y 28d,Right hand Bat,Right arm Offbreak,Bowling Allrounder,Sri Lanka,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/329900/329940.png",2021,2023,12,0,74,4,6.736666667,32,7,0,5,0,0,72,3,1,0,12.5,Bowling Allrounder,8,0,0,18.5,18,5,18.65484918,Ramesh Mendis,/cricketers/ramesh-mendis-629084
124,127,214,8,1,55.84142857,0,1,7,Kamindu Mendis,"September 30, 1998, Galle",24y 308d,Left hand Bat,"Right arm Offbreak, Slow Left arm Orthodox",Bowling Allrounder,Sri Lanka,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/329900/329938.png",2018,2022,25,0,151,2,6.966,62,16,1,2,0,0,150,5,2,0,18.14285714,Bowling Allrounder,4.205607477,14.28571429,0,75.5,75,6,16.53312964,Kamindu Mendis,/cricketers/kamindu-mendis-784373
125,4,13,0,0,36.11,0,0,2,Dhananjaya Lakshan,"October 05, 1998, Galle",24y 303d,Left hand Bat,Right arm Medium fast,Bowling Allrounder,Sri Lanka,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/326500/326530.png",2021,2022,11,0,76,1,6.72,21,6,1,2,0,0,66,3,1,0,2,Bowling Allrounder,0,0,0,76,66,7,6.429481408,Dhananjaya Lakshan,/cricketers/dhananjaya-lakshan-792519
126,141,217,9,1,47.135,0,2,6,Ashen Bandara,"November 23, 1998, Galle",24y 254d,Right hand Bat,Legbreak,Middle order Batter,Sri Lanka,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/323000/323079.png",2021,2023,1,0,8,0,8,2,1,0,0,0,0,6,1,3,0,23.5,Middle order Batter,4.608294931,33.33333333,0,2000,2000,1,44.74433687,Ashen Bandara,/cricketers/ashen-bandara-958691
127,1258,1484,158,6,72.21212121,3,9,33,Pathum Nissanka,"May 18, 1998, Galle",25y 78d,Right hand Bat,,Top order Batter,Sri Lanka,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/323000/323070.png",2021,2023,,,,,,,,,,,,,,12,0,38.12121212,Top order Batter,11.05121294,27.27272727,9.090909091,,,1,176.5896908,Pathum Nissanka,/cricketers/pathum-nissanka-1028655
128,1058,1283,107,1,71.02925926,1,10,27,Dimuth Karunaratne,"April 21, 1988, Colombo",35y 105d,Left hand Bat,Right arm Medium,Opening Batter,Sri Lanka,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/358900/358954.png",2011,2023,1,0,7,0,7,4,0,1,0,0,0,6,1,13,0,39.18518519,Top order Batter,8.41777085,37.03703704,3.703703704,2000,2000,2,154.999399,Dimuth Karunaratne,/cricketers/dimuth-karunaratne-227772
129,976,1061,98,16,80.63962963,3,5,27,Avishka Fernando,"April 05, 1998, Wadduwa",25y 121d,Right hand Bat,Right arm Medium fast,Opening Batter,Sri Lanka,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/322900/322951.png",2016,2023,,,,,,,,,,,,,,14,0,36.14814815,Top order Batter,10.74458058,18.51851852,11.11111111,,,3,150.6487394,Avishka Fernando,/cricketers/avishka-fernando-784369
130,248,289,19,1,90.06666667,0,1,9,Lahiru Thirimanne,"August 09, 1989, Moratuwa",33y 360d,Left hand Bat,Right arm Medium fast,Top order Batter,Sri Lanka,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/316600/316636.png",2010,2022,,,,,,,,,,,,,,38,0,27.55555556,Top order Batter,6.920415225,11.11111111,0,,,4,76.54946133,Lahiru Thirimanne,/cricketers/lahiru-thirimanne-301236
131,57,71,4,0,80.28,0,1,1,Sahan Arachchige,"May 13, 1996, Ragama",27y 83d,Left hand Bat,Right arm Offbreak,Top order Batter,Sri Lanka,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/300700/300767.jpg",2023,2023,5,0,18,1,3.6,15,0,0,0,0,0,30,1,0,0,57,Top order Batter,5.633802817,100,0,18,30,5,59.08707317,Sahan Arachchige,/cricketers/sahan-arachchige-693975
132,130,206,15,2,49.47,0,0,7,Oshada Fernando,"April 15, 1992, Colombo",31y 111d,Right hand Bat,Legbreak,Top order Batter,Sri Lanka,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/323000/323066.png",2019,2023,2,0,16,0,8,2,0,1,0,0,0,12,1,1,0,18.57142857,Top order Batter,8.252427184,0,0,2000,2000,6,42.89310535,Oshada Fernando,/cricketers/oshada-fernando-366725
