,Runs_scored_batting,balls faced,4s_batting,6s_batting,strikerate,Num_matches_batted,Name,Born,Age,Batting_Style,Bowling_Style,Playing_Role,National_Team,player_img,career_start,career_latest,Overs,Maindens,runs_given_baller,wickets_baller,economy_baller,dot_balls_baller,4s_baller,6s_baller,wides_baller,NB_baller,Num_matches_bowled,catches,stumps,batting_average,Playing_Role_New,boundary_perc,Rank,Combined_Rank,Is_Captain
192,592.0,653.0,55.0,12.0,72.67133333333332,15.0,Will Young,"November 22, 1992, New Plymouth",30y 255d,Right hand Bat,Right arm Offbreak,Top order Batter,New Zealand,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Will_Young_2011.jpg/220px-Will_Young_2011.jpg,2019,2023,,,,,,,,,,,,3.0,0.0,39.46666666666667,Top order Batter,10.260336906584993,3.0,45.446950893312916,
193,1838.0,2474.0,149.0,12.0,68.36195121951219,41.0,Kane Williamson,"August 08, 1990, Tauranga",32y 361d,Right hand Bat,Right arm Offbreak,Top order Batter,New Zealand,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/Kane_Williamson_in_2019.jpg/220px-Kane_Williamson_in_2019.jpg,2010,2023,33.0,0.0,135.0,4.0,4.573333333333333,93.0,7.0,0.0,1.0,0.0,6.0,64.0,0.0,44.829268292682926,Top order Batter,6.50767987065481,4.0,44.66194435790761,Yes
194,84.0,97.0,12.0,0.0,70.64,4.0,Chad Bowes,"October 19, 1992",30y 289d,Right hand Bat,Right arm Medium,Top order Batter,New Zealand,,2023,2023,,,,,,,,,,,,4.0,0.0,21.0,Top order Batter,12.371134020618557,5.0,38.698783505154644,
195,1323.0,1651.0,121.0,12.0,66.46208333333333,48.0,Henry Nicholls,"November 15, 1991, Christchurch",31y 262d,Left hand Bat,Right arm Offbreak,Top order Batter,New Zealand,,2015,2023,,,,,,,,,,,,24.0,0.0,27.5625,Top order Batter,8.0557238037553,6.0,38.24563928427216,
196,1858.0,2080.0,142.0,25.0,70.36280701754386,57.0,Tom Latham,"April 02, 1992, Christchurch, Canterbury",31y 124d,Left hand Bat,Right arm Medium,Wicketkeeper Batter,New Zealand,,2012,2023,,,,,,,,,,,,111.0,15.0,32.59649122807018,Wicketkeeper Batter,8.028846153846155,1.0,56.08778947368421,
197,33.0,27.0,2.0,1.0,119.705,2.0,Tim Seifert,"December 14, 1994, Wanganui",28y 233d,Right hand Bat,,Wicketkeeper Batter,New Zealand,,2018,2023,,,,,,,,,,,,7.0,1.0,16.5,Wicketkeeper Batter,11.11111111111111,2.0,42.4615,
198,351.0,387.0,26.0,14.0,87.05333333333333,12.0,Glenn Phillips,"December 06, 1996, East London, Eastern Cape, South Africa",26y 241d,Right hand Bat,Right arm Offbreak,Wicketkeeper Batter,New Zealand,,2017,2023,20.0,0.0,131.0,5.0,6.665,48.0,10.0,4.0,3.0,0.0,6.0,8.0,0.0,29.25,Wicketkeeper Batter,10.335917312661499,3.0,36.491,
199,32.0,37.0,3.0,0.0,86.48,1.0,Dane Cleaver,"January 01, 1992, Palmerston North",31y 215d,Right hand Bat,Legbreak,Wicketkeeper Batter,New Zealand,,2022,2022,,,,,,,,,,,,2.0,0.0,32.0,Wicketkeeper Batter,8.108108108108109,4.0,35.943999999999996,
200,138.0,167.0,18.0,0.0,90.35833333333333,6.0,Tom Blundell,"September 01, 1990, Wellington",32y 337d,Right hand Bat,Right arm Offbreak,Wicketkeeper Batter,New Zealand,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Blundell_Tom_280306_crop.jpg/220px-Blundell_Tom_280306_crop.jpg,2017,2023,,,,,,,,,,,,5.0,1.0,23.0,Wicketkeeper Batter,10.778443113772456,5.0,35.2075,
201,733.0,847.0,83.0,11.0,66.69235294117647,17.0,Devon Conway,"July 08, 1991, Johannesburg, Transvaal",32y 27d,Left hand Bat,Right arm Medium,Wicketkeeper Batter,New Zealand,,2020,2023,,,,,,,,,,,,9.0,0.0,43.11764705882353,Wicketkeeper Batter,11.097992916174734,6.0,34.742999999999995,
202,556.0,458.0,58.0,12.0,133.6178947368421,19.0,Imad Wasim,"December 18, 1988, Swansea, Glamorgan, Wales",34y 229d,Left hand Bat,Slow Left arm Orthodox,Batting Allrounder,Pakistan,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Imad_Wasim_1.jpg/220px-Imad_Wasim_1.jpg,2015,2023,190.0,4.0,1012.0,16.0,5.426521739130435,530.0,71.0,18.0,26.0,0.0,23.0,12.0,0.0,29.263157894736842,Batting Allrounder,15.283842794759824,1.0,50.80438175132153,
203,337.0,310.0,29.0,7.0,111.999,10.0,Agha Salman,"November 23, 1993, Lahore, Punjab",29y 254d,Right hand Bat,Right arm Offbreak,Batting Allrounder,Pakistan,,2022,2023,57.0,0.0,318.0,3.0,5.635,135.0,18.0,7.0,3.0,1.0,10.0,4.0,0.0,33.7,Batting Allrounder,11.612903225806452,2.0,41.91297580645161,
204,125.0,158.0,10.0,5.0,75.51277777777779,18.0,Shaheen Shah Afridi,"April 06, 2000, Khyber Agency",23y 120d,Left hand Bat,Left arm Fast,Bowler,Pakistan,https://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Shaheen_Afridi_%282%29.jpg/220px-Shaheen_Afridi_%282%29.jpg,2018,2023,302.9,16.0,1676.0,70.0,5.466285714285714,1022.0,182.0,30.0,39.0,5.0,35.0,7.0,0.0,6.944444444444445,Bowler,9.49367088607595,1.0,42.07317583106837,
205,11.0,42.0,1.0,0.0,24.66,8.0,Haris Rauf,"November 07, 1993",29y 270d,Right hand Bat,Right arm Fast,Bowler,Pakistan,https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/1_53_Haris_Rauf.jpg/220px-1_53_Haris_Rauf.jpg,2020,2023,187.9,7.0,1103.0,39.0,5.804090909090909,570.0,110.0,16.0,32.0,0.0,22.0,8.0,0.0,1.375,Bowler,2.380952380952381,2.0,23.468916908136894,
206,308.0,232.0,22.0,22.0,111.8656,25.0,Hasan Ali,"July 02, 1994, Gujranwala, Punjab",29y 33d,Right hand Bat,Right arm Medium fast,Bowler,Pakistan,,2016,2023,262.0,6.0,1653.0,35.0,6.283125,756.0,161.0,31.0,44.0,8.0,32.0,13.0,0.0,12.32,Bowler,18.96551724137931,3.0,21.063662588282106,
207,3.0,11.0,0.0,0.0,16.665,2.0,Naseem Shah,"February 15, 2003",20y 170d,Right hand Bat,Right arm Fast,Bowler,Pakistan,,2019,2023,72.6,2.0,346.0,23.0,4.7625,251.0,28.0,3.0,16.0,6.0,8.0,1.0,0.0,1.5,Bowler,0.0,4.0,13.883989501312335,
208,47.0,28.0,8.0,1.0,140.94,5.0,Mohammad Hasnain,"April 05, 2000, Hyderabad",23y 121d,Right hand Bat,Right arm Fast,Bowler,Pakistan,,2019,2023,77.1,5.0,497.0,12.0,6.683333333333334,226.0,57.0,8.0,15.0,1.0,9.0,2.0,0.0,9.4,Bowler,32.142857142857146,5.0,7.259850374064837,
209,38.0,26.0,2.0,3.0,188.88666666666668,3.0,Usama Mir,"December 23, 1995, Sialkot",27y 224d,Right hand Bat,Legbreak,Bowler,Pakistan,,2023,2023,58.0,0.0,307.0,10.0,5.336666666666666,150.0,22.0,2.0,5.0,2.0,6.0,2.0,0.0,12.666666666666666,Bowler,19.230769230769234,6.0,6.0749531542785755,
210,25.0,35.0,0.0,0.0,73.3575,4.0,Yasir Shah,"May 02, 1986, Swabi, North-West Frontier Province (now Khyber Pakhtunkhwa)",37y 94d,Right hand Bat,Legbreak Googly,Bowler,Pakistan,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Yasir_Shah.png/220px-Yasir_Shah.png,2011,2022,74.0,3.0,384.0,6.0,5.17375,213.0,24.0,10.0,4.0,0.0,8.0,6.0,0.0,6.25,Bowler,0.0,7.0,3.6773133607151482,
211,9.0,10.0,0.0,1.0,64.285,2.0,Zahid Mahmood,"March 20, 1988, Dadu, Sind",35y 137d,Right hand Bat,Legbreak,Bowler,Pakistan,,2021,2022,36.0,0.0,220.0,4.0,6.0600000000000005,95.0,18.0,6.0,2.0,0.0,4.0,0.0,0.0,4.5,Bowler,10.0,8.0,2.466006600660066,
212,4.0,3.0,0.0,0.0,66.665,2.0,Shahnawaz Dahani,"August 05, 1998, Larkana",24y 364d,Right hand Bat,Right arm Fast medium,Bowler,Pakistan,,2021,2022,16.0,0.0,73.0,1.0,4.85,61.0,7.0,1.0,4.0,0.0,2.0,0.0,0.0,2.0,Bowler,0.0,9.0,0.6824742268041237,
213,,,,,,,Usman Qadir,"August 10, 1993, Lahore, Punjab",29y 359d,Left hand Bat,Legbreak,Bowler,Pakistan,,2020,2022,9.0,0.0,48.0,1.0,5.33,24.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,,Bowler,,10.0,0.675046904315197,
214,,,,,,,Ihsanullah,"October 11, 2002, Matta, Swat",20y 297d,Right hand Bat,Right arm Fast,Bowler,Pakistan,,2023,2023,8.0,0.0,60.0,0.0,7.5,20.0,8.0,0.0,1.0,0.0,1.0,5.0,0.0,,Bowler,,11.0,0.05333333333333334,
215,565.0,685.0,35.0,13.0,96.34,31.0,Shadab Khan,"October 04, 1998, Mianwali",24y 304d,Right hand Bat,Legbreak,Bowling Allrounder,Pakistan,https://upload.wikimedia.org/wikipedia/commons/3/36/Shadab-Khan%2C_Pakistan_vs_Sri_Lanka%2C_1st_ODI%2C_2017.jpg,2017,2023,366.2,7.0,1899.0,54.0,5.2700000000000005,1046.0,124.0,42.0,14.0,1.0,42.0,14.0,0.0,18.225806451612904,Bowling Allrounder,7.007299270072993,1.0,44.864506641366226,
216,140.0,166.0,7.0,6.0,87.14642857142857,14.0,Mohammad Nawaz,"March 21, 1994, Rawalpindi, Punjab",29y 136d,Left hand Bat,Slow Left arm Orthodox,Bowling Allrounder,Pakistan,,2016,2023,164.1,4.0,783.0,26.0,4.852631578947369,490.0,46.0,18.0,8.0,0.0,19.0,12.0,0.0,10.0,Bowling Allrounder,7.83132530120482,2.0,31.948429268670594,
217,57.0,59.0,3.0,3.0,88.85142857142857,7.0,Mohammad Wasim,"August 25, 2001, North Wazirastan",21y 344d,Right hand Bat,Right arm Fast medium,Bowling Allrounder,Pakistan,,2021,2023,108.3,5.0,581.0,24.0,5.454285714285715,362.0,59.0,8.0,17.0,0.0,14.0,2.0,0.0,8.142857142857142,Bowling Allrounder,10.16949152542373,3.0,31.482145476315196,
218,198.0,234.0,17.0,6.0,88.628,20.0,Faheem Ashraf,"January 16, 1994, Kasur (Punjab)",29y 200d,Left hand Bat,Right arm Medium,Bowling Allrounder,Pakistan,,2017,2023,191.6,8.0,1001.0,21.0,5.12074074074074,614.0,93.0,19.0,14.0,3.0,27.0,8.0,0.0,9.9,Bowling Allrounder,9.82905982905983,4.0,30.55558527412122,
219,42.0,33.0,4.0,2.0,132.635,2.0,Haider Ali,"October 02, 2000, Attock",22y 306d,Right hand Bat,,Middle order Batter,Pakistan,,2020,2022,,,,,,,,,,,,1.0,0.0,21.0,Middle order Batter,18.181818181818183,1.0,59.50861363636363,
220,382.0,314.0,22.0,21.0,119.475,16.0,Asif Ali,"October 01, 1991, Faisalabad, Punjab",31y 307d,Right hand Bat,Right arm Offbreak,Middle order Batter,Pakistan,,2018,2022,0.5,0.0,9.0,0.0,10.8,0.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,23.875,Middle order Batter,13.694267515923567,2.0,55.29885350318471,
221,961.0,1097.0,77.0,17.0,83.43909090909091,22.0,Haris Sohail,"January 09, 1989, Sialkot, Punjab",34y 207d,Left hand Bat,Slow Left arm Orthodox,Middle order Batter,Pakistan,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Haris_Sohail.png/220px-Haris_Sohail.png,2013,2023,31.0,0.0,169.0,2.0,6.4575,86.0,10.0,6.0,0.0,0.0,8.0,17.0,0.0,43.68181818181818,Middle order Batter,8.568824065633546,3.0,50.5742648131267,
222,238.0,211.0,21.0,6.0,102.18555555555555,9.0,Iftikhar Ahmed,"September 03, 1990, Peshawar, North-West Frontier Province",32y 335d,Right hand Bat,Right arm Offbreak,Middle order Batter,Pakistan,,2015,2023,52.0,4.0,285.0,7.0,6.055,150.0,26.0,5.0,2.0,0.0,8.0,11.0,0.0,26.444444444444443,Middle order Batter,12.796208530805686,4.0,50.224186150605576,
223,199.0,210.0,14.0,7.0,97.98375,8.0,Khushdil Shah,"February 07, 1995, Bannu, North-West Frontier Province",28y 178d,Left hand Bat,Slow Left arm Orthodox,Middle order Batter,Pakistan,,2019,2022,18.0,0.0,122.0,2.0,7.333333333333333,37.0,8.0,3.0,1.0,0.0,3.0,6.0,0.0,24.875,Middle order Batter,10.0,5.0,47.4880625,
224,27.0,26.0,2.0,1.0,88.125,4.0,Mohammad Haris,"March 30, 2001, Peshawar",22y 127d,Right hand Bat,Right arm Offbreak,Middle order Batter,Pakistan,,2022,2023,,,,,,,,,,,,4.0,2.0,6.75,Middle order Batter,11.538461538461538,6.0,36.1889423076923,
225,67.0,101.0,5.0,0.0,62.17,4.0,Saud Shakeel,"September 05, 1995, Karachi, Sind",27y 333d,Left hand Bat,Left arm Slow,Middle order Batter,Pakistan,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/1_37_Saud_Shakeel.jpg/220px-1_37_Saud_Shakeel.jpg,2021,2023,7.5,0.0,37.0,1.0,4.42,18.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,16.75,Middle order Batter,4.9504950495049505,7.0,30.28709900990099,
226,3315.0,3635.0,318.0,34.0,80.97725806451614,62.0,Babar Azam,"October 15, 1994, Lahore, Punjab",28y 293d,Right hand Bat,Right arm Offbreak,Batter,Pakistan,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Babar_Azam_in_2020.png/220px-Babar_Azam_in_2020.png,2015,2023,,,,,,,,,,,,45.0,0.0,53.46774193548387,Top order Batter,9.68363136176066,1.0,53.52552074366597,Yes
227,2745.0,2966.0,309.0,49.0,74.40483333333333,60.0,Fakhar Zaman,"April 10, 1990, Mardan, North-West Frontier Province",33y 116d,Left hand Bat,Slow Left arm Orthodox,Opening Batter,Pakistan,,2017,2023,18.6,0.0,86.0,1.0,3.9299999999999997,61.0,3.0,4.0,0.0,0.0,6.0,33.0,0.0,45.75,Top order Batter,12.070128118678355,2.0,48.79196536300292,
228,2530.0,3016.0,202.0,23.0,69.51527272727273,55.0,Imam-ul-Haq,"December 22, 1995, Lahore, Punjab",27y 225d,Left hand Bat,,Top order Batter,Pakistan,https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Imam-ul-Haq%2C_Pakistan_vs_Sri_Lanka%2C_1st_ODI%2C_2017.jpg/220px-Imam-ul-Haq%2C_Pakistan_vs_Sri_Lanka%2C_1st_ODI%2C_2017.jpg,2017,2023,,,,,,,,,,,,10.0,0.0,46.0,Top order Batter,7.460212201591513,3.0,45.77116214130697,
229,12.0,30.0,2.0,0.0,62.5,3.0,Azhar Ali,"February 19, 1985, Lahore, Punjab",38y 166d,Right hand Bat,Legbreak,Top order Batter,Pakistan,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Azhar_Ali.png/220px-Azhar_Ali.png,2010,2022,,,,,,,,,,,,8.0,0.0,4.0,Top order Batter,6.666666666666667,4.0,28.066666666666666,
230,163.0,234.0,19.0,0.0,47.70111111111111,9.0,Shan Masood,"October 14, 1989, Kuwait",33y 294d,Left hand Bat,Right arm Medium fast,Opening Batter,Pakistan,https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Shan_Masood.jpg/220px-Shan_Masood.jpg,2013,2023,,,,,,,,,,,,2.0,0.0,18.11111111111111,Top order Batter,8.11965811965812,5.0,27.449247863247862,
231,28.0,42.0,0.0,1.0,57.53333333333333,3.0,Abdullah Shafique,"November 20, 1999, Sialkot",23y 257d,Right hand Bat,Right arm Offbreak,Top order Batter,Pakistan,,2020,2023,,,,,,,,,,,,3.0,0.0,9.333333333333334,Top order Batter,2.380952380952381,6.0,26.875238095238096,
232,665.0,757.0,46.0,5.0,90.761875,32.0,Sarfaraz Ahmed,"May 22, 1987, Karachi, Sind",36y 74d,Right hand Bat,Right arm Offbreak,Wicketkeeper Batter,Pakistan,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Sarfaraz_Ahmed_%281%29.jpg/220px-Sarfaraz_Ahmed_%281%29.jpg,2007,2023,2.0,0.0,15.0,0.0,7.5,4.0,0.0,1.0,0.0,0.0,1.0,119.0,24.0,20.78125,Wicketkeeper Batter,6.737120211360634,1.0,62.06293749999999,
233,948.0,1084.0,75.0,7.0,83.93233333333333,30.0,Mohammad Rizwan,"June 01, 1992, Peshawar, Khyber Pakhtunkhwa",31y 64d,Right hand Bat,,Wicketkeeper Batter,Pakistan,,2015,2023,,,,,,,,,,,,52.0,2.0,31.6,Wicketkeeper Batter,7.564575645756458,2.0,45.4597,
234,2114.0,2444.0,201.0,9.0,76.4625,52.0,Shakib Al Hasan,"March 24, 1987, Magura, Jessore",36y 133d,Left hand Bat,Slow Left arm Orthodox,Batting Allrounder,Bangladesh,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Shakib_Al_Hasan_%284%29_%28cropped%29.jpg/220px-Shakib_Al_Hasan_%284%29_%28cropped%29.jpg,2006,2023,464.6,20.0,2070.0,79.0,4.551730769230769,1519.0,128.0,47.0,29.0,0.0,52.0,56.0,0.0,40.65384615384615,Batting Allrounder,8.592471358428805,1.0,57.159896685761055,
235,1732.0,2270.0,104.0,42.0,77.99081967213114,61.0,Mahmudullah,"February 04, 1986, Mymensingh",37y 181d,Right hand Bat,Right arm Offbreak,Batting Allrounder,Bangladesh,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Mahmudullah_Riyad_on_practice_session_%2821%29.jpg/220px-Mahmudullah_Riyad_on_practice_session_%2821%29.jpg,2007,2023,93.9,0.0,533.0,12.0,6.314642857142857,254.0,34.0,14.0,13.0,0.0,28.0,76.0,0.0,28.39344262295082,Batting Allrounder,6.431718061674009,2.0,33.22366722033653,
236,99.0,171.0,12.0,0.0,36.29,33.0,Mustafizur Rahman,"September 06, 1995, Satkhira",27y 332d,Left hand Bat,Left arm Fast medium,Bowler,Bangladesh,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Mustafizur_Rahman_%284%29_%28cropped%29.jpg/220px-Mustafizur_Rahman_%284%29_%28cropped%29.jpg,2015,2023,538.2,20.0,2774.0,104.0,5.048059701492538,1792.0,260.0,45.0,96.0,16.0,67.0,15.0,0.0,3.0,Bowler,7.017543859649122,1.0,62.479238365560875,
237,107.0,165.0,9.0,4.0,70.13461538461539,13.0,Taskin Ahmed,"April 03, 1995, Dhaka",28y 123d,Left hand Bat,Right arm Fast,Bowler,Bangladesh,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Taskin_ahmed.jpeg/220px-Taskin_ahmed.jpeg,2014,2023,216.8,13.0,1059.0,36.0,4.955384615384616,783.0,104.0,20.0,38.0,4.0,26.0,10.0,0.0,8.23076923076923,Bowler,7.878787878787878,2.0,21.680720273207076,
238,38.0,44.0,2.0,2.0,69.095,8.0,Shoriful Islam,"June 03, 2001, Panchagor",22y 62d,Left hand Bat,Left arm Medium fast,Bowler,Bangladesh,,2021,2023,123.4,4.0,689.0,26.0,5.485882352941177,414.0,60.0,23.0,21.0,2.0,17.0,2.0,0.0,4.75,Bowler,9.090909090909092,3.0,15.672914432768604,
239,89.0,134.0,8.0,1.0,58.852,10.0,Taijul Islam,"February 07, 1992, Natore",31y 178d,Left hand Bat,Slow Left arm Orthodox,Bowler,Bangladesh,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/Taijul_Islam_%28cricketer%29.jpg/220px-Taijul_Islam_%28cricketer%29.jpg,2014,2023,125.0,7.0,557.0,25.0,4.405,421.0,36.0,17.0,5.0,0.0,14.0,3.0,0.0,8.9,Bowler,6.7164179104477615,4.0,15.090805902383655,
240,3.0,14.0,0.0,0.0,16.665714285714284,7.0,Ebadot Hossain,"January 07, 1994, Moulvi Bazar, Sylhet",29y 209d,Right hand Bat,Right arm Fast medium,Bowler,Bangladesh,,2019,2023,89.2,4.0,504.0,22.0,5.485454545454545,297.0,48.0,11.0,20.0,2.0,11.0,1.0,0.0,0.42857142857142855,Bowler,0.0,5.0,13.272920119323832,
241,18.0,47.0,2.0,0.0,32.91142857142857,7.0,Hasan Mahmud,"October 12, 1999, Laxmipur",23y 296d,Right hand Bat,Right arm Fast medium,Bowler,Bangladesh,,2020,2023,91.3,4.0,507.0,20.0,5.675,334.0,60.0,11.0,15.0,4.0,12.0,0.0,0.0,2.5714285714285716,Bowler,4.25531914893617,6.0,12.070484581497798,
242,29.0,18.0,4.0,1.0,160.385,2.0,Nasum Ahmed,"December 05, 1994",28y 242d,Left hand Bat,Slow Left arm Orthodox,Bowler,Bangladesh,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Nasum_Ahmed_on_2022.png/220px-Nasum_Ahmed_on_2022.png,2021,2023,48.4,8.0,182.0,8.0,3.7266666666666666,189.0,13.0,5.0,5.0,0.0,6.0,1.0,0.0,14.5,Bowler,27.77777777777778,7.0,4.907334525939177,
243,8.0,11.0,0.0,0.0,72.72,1.0,Mrittunjoy Chowdhury,"June 28, 2001, Shatkhira",22y 37d,Left hand Bat,Left arm Medium fast,Bowler,Bangladesh,,2023,2023,8.0,0.0,64.0,0.0,8.0,22.0,7.0,2.0,2.0,1.0,1.0,2.0,0.0,8.0,Bowler,0.0,8.0,0.05,
244,802.0,1012.0,70.0,15.0,78.79369565217392,46.0,Mehidy Hasan Miraz,"October 25, 1997, Khulna",25y 283d,Right hand Bat,Right arm Offbreak,Bowling Allrounder,Bangladesh,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/%E0%A6%AE%E0%A7%87%E0%A6%B9%E0%A7%87%E0%A6%A6%E0%A7%80_%E0%A6%B9%E0%A6%BE%E0%A6%B8%E0%A6%BE%E0%A6%A8_%E0%A6%AE%E0%A6%BF%E0%A6%B0%E0%A6%BE%E0%A6%9C_%28cropped%29.jpg/220px-%E0%A6%AE%E0%A7%87%E0%A6%B9%E0%A7%87%E0%A6%A6%E0%A7%80_%E0%A6%B9%E0%A6%BE%E0%A6%B8%E0%A6%BE%E0%A6%A8_%E0%A6%AE%E0%A6%BF%E0%A6%B0%E0%A6%BE%E0%A6%9C_%28cropped%29.jpg,2016,2023,566.9,27.0,2652.0,82.0,4.770294117647059,1791.0,174.0,64.0,26.0,2.0,68.0,33.0,0.0,17.434782608695652,Bowling Allrounder,8.399209486166008,1.0,50.20479137793302,
245,346.0,411.0,28.0,5.0,103.24722222222222,18.0,Mohammad Saifuddin,"November 01, 1996, Feni, Chittagong",26y 276d,Left hand Bat,Right arm Medium fast,Bowling Allrounder,Bangladesh,,2017,2022,208.5,7.0,1233.0,41.0,5.927777777777778,597.0,116.0,16.0,41.0,2.0,27.0,4.0,0.0,19.22222222222222,Bowling Allrounder,8.02919708029197,2.0,42.13463696240758,
246,546.0,624.0,50.0,8.0,81.33083333333333,24.0,Afif Hossain,"September 22, 1999, Khulna",23y 316d,Left hand Bat,Right arm Offbreak,Bowling Allrounder,Bangladesh,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Afif_Hossain.jpg/220px-Afif_Hossain.jpg,2018,2023,13.4,1.0,68.0,3.0,6.375,43.0,5.0,2.0,0.0,0.0,8.0,11.0,0.0,22.75,Bowling Allrounder,9.294871794871796,3.0,23.704767156862744,
247,24.0,33.0,1.0,2.0,82.5,3.0,Mahedi Hasan,"December 12, 1994, Khulna",28y 235d,Right hand Bat,Right arm Offbreak,Bowling Allrounder,Bangladesh,,2018,2022,23.0,1.0,105.0,2.0,4.533333333333334,70.0,9.0,0.0,1.0,0.0,3.0,0.0,0.0,8.0,Bowling Allrounder,9.090909090909092,4.0,22.191176470588236,
248,801.0,815.0,81.0,24.0,82.99962962962964,27.0,Soumya Sarkar,"February 25, 1993, Satkhira",30y 160d,Left hand Bat,Right arm Medium fast,Middle order Batter,Bangladesh,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Soumya_Sarkar_%281%29_%28cropped%29.jpg/220px-Soumya_Sarkar_%281%29_%28cropped%29.jpg,2014,2022,53.4,0.0,319.0,11.0,7.0164285714285715,131.0,26.0,3.0,4.0,0.0,14.0,34.0,0.0,29.666666666666668,Middle order Batter,12.883435582822086,1.0,44.976557486934794,
249,346.0,447.0,26.0,7.0,84.536,20.0,Mosaddek Hossain,"December 10, 1995, Mymensingh",27y 237d,Right hand Bat,Right arm Offbreak,Middle order Batter,Bangladesh,,2016,2022,116.6,1.0,604.0,7.0,5.517916666666667,343.0,41.0,13.0,11.0,0.0,24.0,18.0,0.0,17.3,Middle order Batter,7.38255033557047,2.0,38.8491100671141,
250,348.0,402.0,44.0,3.0,71.94888888888889,18.0,Sabbir Rahman,"November 22, 1991, Rajsahi",31y 255d,Right hand Bat,Legbreak,Middle order Batter,Bangladesh,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/Sabbir_Rahman_2016_%28cropped%29.jpg/220px-Sabbir_Rahman_2016_%28cropped%29.jpg,2014,2022,15.4,0.0,101.0,0.0,6.5875,35.0,10.0,2.0,0.0,0.0,4.0,37.0,0.0,19.333333333333332,Middle order Batter,11.691542288557214,3.0,36.22041956882255,
251,14.0,21.0,1.0,0.0,88.97,2.0,Mominul Haque,"September 29, 1991, Cox's Bazar",31y 309d,Left hand Bat,Slow Left arm Orthodox,Middle order Batter,Bangladesh,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/Mominul_Haque_%282%29_%28cropped%29.jpg/220px-Mominul_Haque_%282%29_%28cropped%29.jpg,2012,2023,3.0,0.0,15.0,0.0,5.0,7.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,7.0,Middle order Batter,4.761904761904762,4.0,35.24188095238095,
252,95.0,107.0,7.0,4.0,67.70666666666666,6.0,Yasir Ali,"June 03, 1996, Chittagong",27y 62d,Right hand Bat,Right arm Offbreak,Middle order Batter,Bangladesh,,2019,2023,1.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,15.833333333333334,Middle order Batter,10.2803738317757,5.0,32.87840809968847,
253,289.0,312.0,22.0,5.0,90.07857142857142,7.0,Towhid Hridoy,"December 04, 2000, Bogra",22y 243d,Right hand Bat,Right arm Offbreak,Top order Batter,Bangladesh,,2023,2023,,,,,,,,,,,,0.0,0.0,41.285714285714285,Top order Batter,8.653846153846153,1.0,52.644890109890106,
254,2524.0,3195.0,267.0,30.0,71.78166666666667,66.0,Tamim Iqbal,"March 20, 1989, Chittagong",34y 137d,Left hand Bat,,Opening Batter,Bangladesh,https://upload.wikimedia.org/wikipedia/commons/thumb/5/52/Tamim_Iqbal.jpg/220px-Tamim_Iqbal.jpg,2007,2023,,,,,,,,,,,,68.0,0.0,38.24242424242424,Top order Batter,9.295774647887324,2.0,44.421458813486986,Yes
255,566.0,760.0,64.0,5.0,55.1376,25.0,Najmul Hossain Shanto,"August 25, 1998, Rajshahi",24y 344d,Left hand Bat,Right arm Offbreak,Top order Batter,Bangladesh,,2017,2023,6.8,0.0,40.0,1.0,5.7325,18.0,2.0,1.0,0.0,0.0,4.0,8.0,0.0,22.64,Top order Batter,9.078947368421053,3.0,32.248776842105265,
256,4.0,14.0,1.0,0.0,28.57,1.0,Rony Talukdar,"October 10, 1990, Narayangonj",32y 298d,Right hand Bat,Right arm Slow medium,Batter,Bangladesh,,2015,2023,,,,,,,,,,,,1.0,0.0,4.0,Top order Batter,7.142857142857142,4.0,14.613714285714288,
